db_id	provider_name	scientific_name	taxon_family	ncbi_id	long_list	sequencing_status_phyloalps
PHA009973	Geranium pyrenaicum	Geranium pyrenaicum Burm. f.	Geraniaceae	379953	PHYLOALPS	sample_acquired
PHA009974	Geranium rivulare	Geranium rivulare Vill.	Geraniaceae	1533097	PHYLOALPS	sample_acquired
FAM009975	Gordonia fruticosa	Gordonia fruticosa (Schrad.) H.Keng	Theaceae	1472330	PHYLOALPS	sample_acquired
PHA009976	Gymnocarpium dryopteris	Gymnocarpium dryopteris (L.) Newman	Woodsiaceae	32116	PHYLOALPS	sample_acquired
CAR009977	Helictotrichon decorum	Helictotrichon decorum (Janka) Henrard	Poaceae	1440513	PHYLOALPS	sample_acquired
CAR009978	Heracleum sphondylium transsilvanicum	Heracleum sphondylium L. subsp. transsilvanicum (Schur) Brummitt	Apiaceae	542668	PHYLOALPS	sample_acquired
PHA009979	Herminium monorchis	Herminium monorchis (L.) R. Br.	Orchidaceae	431298	PHYLOALPS	sample_acquired
CAR009980	Hesperis matronalis cladotricha	Hesperis matronalis L. subsp. cladotricha (Borbás) Hayek	Brassicaceae	1851365	PHYLOALPS	sample_acquired
CAR009981	Hesperis obtusa	Hesperis obtusa Moench	Brassicaceae	1851366	PHYLOALPS	sample_acquired
CAR009982	Hypericum umbellatum	Hypericum umbellatum A. Kern.	Hypericaceae	1851371	PHYLOALPS	sample_acquired
PHA009983	Inula graveolens	Dittrichia graveolens (L.) W. Greuter	Asteraceae	1532790	PHYLOALPS	sample_acquired
PHA009984	Iris lutescens	Iris lutescens Lam.	Iridaceae	58956	PHYLOALPS	sample_acquired
PHA009985	Iris pallida cengialti	Iris pallida Lam. subsp. cengialti (Ambrosi ex A.Kern.) Foster	Iridaceae	1533148	PHYLOALPS	sample_acquired
CAR009986	Jovibarba globifera	Sempervivum globiferum L.	Crassulaceae	1239924	PHYLOALPS	sample_acquired
PHA009988	Juniperus thurifera	Juniperus thurifera L.	Cupressaceae	177241	PHYLOALPS	sample_acquired
CAR009989	Koeleria macrantha transsilvanica	Koeleria macrantha (Ledeb.) Schult. subsp. transsilvanica (Schur) A. Nyár.	Poaceae	1851375	PHYLOALPS	sample_acquired
PHA009990	Lathyrus angulatus	Lathyrus angulatus L.	Fabaceae	313078	PHYLOALPS	sample_acquired
CAR009991	Lathyrus hallersteinii	Lathyrus hallersteinii Baumg.	Fabaceae	1276772	PHYLOALPS	sample_acquired
PHA009993	Marsilea quadrifolia	Marsilea quadrifolia L.	Marsileaceae	13816	PHYLOALPS	sample_acquired
PHA009994	Minuartia mediterranea	Minuartia mediterranea (Ledeb. ex Link) K. Malý	Caryophyllaceae	1479369	PHYLOALPS	sample_acquired
PHA009995	Monotropa hypophegea	Monotropa hypopitys L.	Ericaceae	176248	PHYLOALPS	sample_acquired
PHA009997	Myosotis decumbens decumbens	Myosotis decumbens Host	Boraginaceae	192348	PHYLOALPS	sample_acquired
PHA010000	Opuntia humifusa	Opuntia humifusa (Rafin.) Rafin.	Cactaceae	446152	PHYLOALPS	sample_acquired
PHA010001	Opuntia imbricata	Cylindropuntia imbricata (Haw.) F.M. Knuth	Cactaceae	701514	PHYLOALPS	sample_acquired
PHA010002	Orobanche caryophyllacea	Orobanche caryophyllacea Sm.	Orobanchaceae	86094	PHYLOALPS	sample_acquired
PHA010003	Orobanche picridis	Orobanche artemisiae-campestris Gaudin	Orobanchaceae	223121	PHYLOALPS	sample_acquired
PHA010004	Orobanche rapum-genistae rapum-genistae	Orobanche rapum-genistae Thuill.	Orobanchaceae	223129	PHYLOALPS	sample_acquired
PHA010005	Papaver rhoeas	Papaver rhoeas L.	Papaveraceae	33128	PHYLOALPS	sample_acquired
PHA010007	Phytolacca americana	Phytolacca americana L.	Phytolaccaceae	3527	PHYLOALPS	sample_acquired
PHA010008	Pinguicula grandiflora rosea	Pinguicula grandiflora Lam. subsp. rosea (Mutel) Casper	Lentibulariaceae	309704	PHYLOALPS	sample_acquired
PHA010009	Pinus sylvestris engadinensis	Pinus × rhaetica Brügger	Pinaceae	1851384	PHYLOALPS	sample_acquired
PHA010010	Polygala nicaeensis carniolica	Polygala nicaeensis Risso ex W.D.J. Koch subsp. carniolica (A.Kern.) Graebn.	Polygalaceae	1384029	PHYLOALPS	sample_acquired
PHA010011	Polygala nicaeensis gariodiana	Polygala nicaeensis Risso ex W.D.J. Koch subsp. gariodiana (Jord. & Fourr.) Chodat  	Polygalaceae	1533300	PHYLOALPS	sample_acquired
PHA010012	Polygala nicaeensis mediterranea	Polygala nicaeensis Risso ex W.D.J. Koch subps. mediterranea Chodat	Polygalaceae	1533301	PHYLOALPS	sample_acquired
PHA010014	Polygala vulgaris vulgaris	Polygala vulgaris L.	Polygalaceae	174553	PHYLOALPS	sample_acquired
PHA010016	Polypodium vulgare	Polypodium vulgare L.	Polypodiaceae	58048	PHYLOALPS	sample_acquired
PHA010017	Pontederia cordata	Pontederia cordata L.	Pontederiaceae	44964	PHYLOALPS	sample_acquired
PHA010018	Portulaca grandiflora	Portulaca grandiflora Hook.	Portulacaceae	3583	PHYLOALPS	sample_acquired
PHA010019	Potamogeton crispus	Potamogeton crispus L.	Potamogetonaceae	55318	PHYLOALPS	sample_acquired
CAR010020	Potentilla haynaldiana	Potentilla haynaldiana Janka	Rosaceae	1851388	PHYLOALPS	sample_acquired
PHA010021	Potentilla hirta	Potentilla hirta L.	Rosaceae	667256	PHYLOALPS	sample_acquired
FAM010023	Rafflesia arnoldii	Rafflesia arnoldii R. Br.	Rafflesiaceae	577516	PHYLOALPS	sample_acquired
FAM010024	Rapatea paludosa	Rapatea paludosa Aubl.	Rapataceae	75427	PHYLOALPS	sample_acquired
PHA010025	Rhinanthus pseudoantiquus	Rhinanthus pseudoantiquus H. Kunz	Orobanchaceae	1533346	PHYLOALPS	sample_acquired
PHA010026	Sagina glabra	Sagina glabra (Willd.) Fenzl	Caryophyllaceae	1533358	PHYLOALPS	sample_acquired
PHA010027	Sagittaria sagittifolia	Sagittaria sagittifolia L.	Alismataceae	4451	PHYLOALPS	sample_acquired
PHA010028	Salix laggeri	Salix laggeri Wimm.	Salicaceae	1533361	PHYLOALPS	sample_acquired
PHA010030	Saxifraga crustata	Saxifraga crustata Vest	Saxifragaceae	102721	PHYLOALPS	sample_acquired
CLA010032	Saxifraga maderensis	Saxifraga maderensis D. Don	Saxifragaceae	83422	PHYLOALPS	sample_acquired
PHA010034	Saxifraga tombeanensis	Saxifraga tombeanensis Boiss. ex Engl.	Saxifragaceae	1534588	PHYLOALPS	sample_acquired
PHA010036	Scirpus atrovirens	Scirpus atrovirens Willd.	Cyperaceae	743735	PHYLOALPS	sample_acquired
PHA010037	Scutellaria hastifolia	Scutellaria hastifolia L.	Lamiaceae	1534595	PHYLOALPS	sample_acquired
PHA010038	Scutellaria minor	Scutellaria minor Hudson	Lamiaceae	1053395	PHYLOALPS	sample_acquired
CAR010040	Sempervivum marmoreum	Sempervivum marmoreum Griseb.	Crassulaceae	91153	PHYLOALPS	sample_acquired
PHA010041	Sempervivum montanum burnatii	Sempervivum montanum L. subsp. montanum var. burnatii (Wettst. ex Hayek) Praeger 	Crassulaceae	1696710	PHYLOALPS	sample_acquired
CAR010043	Senecio doronicum transylvanicus	Senecio doronicum (L.) L. subsp. transylvanicus (Boiss.) Nyman	Asteraceae	422350	PHYLOALPS	sample_acquired
PHA010044	Silene coronaria	Silene coronaria (Desr.) Clairv. ex Rchb.	Caryophyllaceae	42034	PHYLOALPS	sample_acquired
CAR010045	Soldanella hungarica hungarica	Soldanella hungarica Simonk.	Primulaceae	152121	PHYLOALPS	sample_acquired
PHA010046	Sorbus aria	Sorbus aria (L.) Crantz	Rosaceae	186520	PHYLOALPS	sample_acquired
CAR010047	Sorbus borbasii	Sorbus borbasii Jáv.	Rosaceae	1851445	PHYLOALPS	sample_acquired
CAR010048	Sorbus dacica	Pyrus × dacica (Borb s) Asch. & Graebn. 	Rosaceae	1851446	PHYLOALPS	sample_acquired
PHA010049	Spergula pentandra	Spergula pentandra G. Don	Caryophyllaceae	1534661	PHYLOALPS	sample_acquired
CAR010050	Spiraea chamaedryfolia	Spiraea chamaedryfolia L.	Rosaceae	701263	PHYLOALPS	sample_acquired
PHA010051	Spiranthes spiralis	Spiranthes spiralis (L.) Chevall.	Orchidaceae	117407	PHYLOALPS	sample_acquired
PHA010052	Stratiotes aloides	Stratiotes aloides L.	Hydrocharitaceae	55494	PHYLOALPS	sample_acquired
PHA010054	Symphytum tuberosum tuberosum	Symphytum tuberosum L. 	Boraginaceae	256504	PHYLOALPS	sample_acquired
PHA010055	Tamus communis	Dioscorea communis (L.) Caddick & Wilkin	Dioscoreaceae	55634	PHYLOALPS	sample_acquired
PHA010056	Taxus baccata	Taxus baccata L.	Taxaceae	25629	PHYLOALPS	sample_acquired
CAR010057	Tephroseris papposa	Tephroseris papposa (Rchb.) Schur	Asteraceae	1851451	PHYLOALPS	sample_acquired
PHA010059	Thesium linophyllon	Thesium linophyllon L.	Santalaceae	1522197	PHYLOALPS	sample_acquired
CAR010060	Thymus praecox jankae	Thymus praecox Opiz subsp. jankae (Celak.) Jalas	Lamiaceae	1851455	PHYLOALPS	sample_acquired
PHA010061	Tofieldia calyculata	Tofieldia calyculata (L.) Wahlenb.	Tofieldiaceae	85290	PHYLOALPS	sample_acquired
PHA010062	Trachycarpus fortunei	Trachycarpus fortunei (Hook.) H.Wendl.	Arecaceae	14027	PHYLOALPS	sample_acquired
PHA010063	Trifolium alpinum	Trifolium alpinum L.	Fabaceae	97008	PHYLOALPS	sample_acquired
CAR010064	Trisetum fuscum	Trisetum ciliare (Kit.) Domin	Poaceae	1851458	PHYLOALPS	sample_acquired
CAR010065	Trollius europaeus transsilvanicus	Trollius europaeus L. subsp. transsilvanicus (Schur) Domin	Ranunculaceae	1851459	PHYLOALPS	sample_acquired
PHA010066	Tuberaria guttata	Tuberaria guttata (L.) Four.	Cistaceae	82386	PHYLOALPS	sample_acquired
PHA010068	Ulmus minor	Ulmus minor Mill.	Ulmaceae	262084	PHYLOALPS	sample_acquired
PHA010069	Urtica dioica	Urtica dioica L.	Urticaceae	3501	PHYLOALPS	sample_acquired
PHA010070	Vaccinium myrtillus	Vaccinium myrtillus L.	Ericaceae	180763	PHYLOALPS	sample_acquired
PHA010071	Valeriana montana	Valeriana montana L.	Valerianaceae	243118	PHYLOALPS	sample_acquired
PHA010072	Valerianella carinata	Valerianella carinata Loisel.	Valerianaceae	368322	PHYLOALPS	sample_acquired
PHA010073	Veratrum album album	Veratrum album L.	Melanthiaceae	1486855	PHYLOALPS	sample_acquired
PHA010074	Vinca minor	Vinca minor L.	Apocynaceae	60093	PHYLOALPS	sample_acquired
PHA010075	Viola arvensis	Viola arvensis Murray	Violaceae	97415	PHYLOALPS	sample_acquired
CAR010076	Cardamine amara subsp. opicii	Cardamine amara L. subsp. opicii Čelak.	Brassicaceae	228779	PHYLOALPS	sample_acquired
CAR010080	Hieracium krasanii	Hieracium krasanii Woł.	Asteraceae	1006343	PHYLOALPS	sample_acquired
CAR010082	Hieracium paxianum	Hieracium paxianum Nyár. & Zahn	Asteraceae	1924195	PHYLOALPS	sample_acquired
CAR010083	Hieracium telekianum	Hieracium sparsum Friv. subsp. telekianum (Boros & Lengyel) Greuter	Asteraceae	1924200	PHYLOALPS	sample_acquired
CAR010085	Hieracium pojoritense	Hieracium pojoritense Woł.	Asteraceae	269345	PHYLOALPS	sample_acquired
CAR010086	Pulmonaria officinalis	Pulmonaria officinalis L.	Boraginaceae	136616	PHYLOALPS	sample_acquired
CAR010090	Hieracium carpaticum Borb.	Hieracium carpathicum Besser	Asteraceae	1924201	PHYLOALPS	sample_acquired
CAR010091	Hieracium silesiacum Uechtr.	Hieracium sparsum Friv. subsp. silesiacum (E.Krause) Zahn	Asteraceae	1924199	PHYLOALPS	sample_acquired
CAR010092	Hieracium ratezaticum	Hieracium ratezaticum Mráz	Asteraceae	1924198	PHYLOALPS	sample_acquired
CAR010093	Hieracium pseudocaesium	Hieracium pseudocaesium Degen & Zahn  	Asteraceae	1924197	PHYLOALPS	sample_acquired
CAR010094	Hieracium praecurrens	Hieracium praecurrens Vuk.	Asteraceae	1924196	PHYLOALPS	sample_acquired
CAR010095	Hieracium rohacsense	Hieracium rohacsense Kit. ex Kit.	Asteraceae	1924192	PHYLOALPS	sample_acquired
CAR010097	Hieracium jamnicsense	Hieracium czamyjashense N.N. Tupitsȳna	Asteraceae	1923908	PHYLOALPS	sample_acquired
CAR010098	Hieracium borsanum	Hieracium borsanum Zahn ex Mráz	Asteraceae	378943	PHYLOALPS	sample_acquired
CAR010100	Hieracium cernaeglavae	Hieracium rohacsense Kit. ex Kit.  subsp. cernaeglavae (Hruby & Zahn) Zahn	Asteraceae	1924193	PHYLOALPS	sample_acquired
CAR010103	Hieracium pallidiflorum	Schlagintweitia huteri (Bamb.) Gottschl. & Greuter	Asteraceae	1927911	PHYLOALPS	sample_acquired
CLA010116	Soldanella alpina ssp. cantabrica	Soldanella alpina L. subsp. cantabrica Kress.	Primulaceae	1924223	PHYLOALPS	sample_acquired
CLA010118	Soldanella angusta	Soldanella angusta Li Bing Zhang	Primulaceae	152117	PHYLOALPS	sample_acquired
CLA010156	Soldanella minima ssp. samnitica	Soldanella minima Hoppe subsp. samnitica Cristof. & Pignatti	Primulaceae	152127	PHYLOALPS	sample_acquired
CLA010160	Soldanella montana ssp. gubalowkae	Soldanella montana Willd. subsp. gubalowkae Niederle	Primulaceae	1924224	PHYLOALPS	sample_acquired
CLA010172	Soldanella pusilla ssp. alpicola	Soldanella pusilla Baumg. subsp. alpicola (F.K. Mey.) Chrtek	Primulaceae	152134	PHYLOALPS	sample_acquired
CLA010175	Soldanella rhodopaea	Soldanella rhodopaea F.K. Mey.	Primulaceae	152135	PHYLOALPS	sample_acquired
CLA010178	Soldanella tatricola	Soldanella tatricola Niederle	Primulaceae	1924225	PHYLOALPS	sample_acquired
CAR010182	Aconitum firmum firmum	Aconitum firmum Rchb. subsp firmum	Ranunculaceae	2739744	PHYLOALPS	sample_acquired
CAR010186	Cerastium tatrae	Cerastium tatrae Borbas	Caryophyllaceae	1924163	PHYLOALPS	sample_acquired
CAR010188	Chaerophyllum aromaticum	Chaerophyllum aromaticum L.	Plantaginaceae	82082	PHYLOALPS	sample_acquired
CAR010190	Cochlearia tatrae	Cochlearia tatrae Borbás	Brassicaceae	1082184	PHYLOALPS	sample_acquired
CAR010192	Crocus discolor	Crocus heuffelianus Herb. subsp. scepusiensis (Rehmer & Wol.) Dostál	Iridaceae	1924165	PHYLOALPS	sample_acquired
CAR010194	Cyanus mollis	Cyanus mollis J. Presl & C. Presl	Asteraceae	363435	PHYLOALPS	sample_acquired
CAR010195	Delphinium elatum nacladense	Delphinium nacladense Zapał.	Ranunculaceae	1924166	PHYLOALPS	sample_acquired
CAR010196	Erysimum pieninicum	Erysimum pieninicum (Zapal.) Pawl.	Brassicaceae	1924167	PHYLOALPS	sample_acquired
CAR010198	Erysimum wahlenbergii	Erysimum wahlenbergii (Asch. & Engl.) Borbás	Brassicaceae	1924168	PHYLOALPS	sample_acquired
CAR010200	Erysimum wittmannii wittmannii	Erysimum witmannii Zaw. Subsp wittmannii	Brassicaceae	71393	PHYLOALPS	sample_acquired
CAR010201	Euphorbia sojakii	Euphorbia sojakii (Chrtek & Krísa) Dubovik	Euphorbiaceae	1087782	PHYLOALPS	sample_acquired
CAR010203	Festuca tatrae	Festuca tatrae (Czakó) Degen	Poaceae	906889	PHYLOALPS	sample_acquired
CAR010205	Hieracium transsilvanicum	Hieracium transsilvanicum Heuff.	Asteraceae	261241	PHYLOALPS	sample_acquired
CAR010206	Knautia kitaibelii	Knautia kitaibelii (Schult.) Borbás	Dipsacaceae	1924203	PHYLOALPS	sample_acquired
CAR010208	Leucanthemopsis alpina tatrae	Leucanthemopsis alpina (L.) Heywood subsp. tatrae (Vierh.) Holub	Asteraceae	1924204	PHYLOALPS	sample_acquired
CAR010210	Papaver tatricum tatricum	Papaver tatricum (A. Nyár.) Ehrend.	Papaveraceae	1924217	PHYLOALPS	sample_acquired
CAR010212	Ranunculus polyanthemos	Ranunculus polyanthemos L.	Ranunculaceae	286974	PHYLOALPS	sample_acquired
CAR010213	Saxifraga moschata kotulae	Saxifraga moschata Wulfen subsp. kotulae S. Pawł.	Saxifragaceae	1924221	PHYLOALPS	sample_acquired
CAR010216	Saxifraga styriaca	Saxifraga styriaca Köckinger	Saxifragaceae	1792783	PHYLOALPS	sample_acquired
CAR010219	Sempervivum carpathicum heterophyllum	Sempervivum carpathicum Wettst. ex Prodán subsp. heterophyllum (Hazsl.) Letz	Crassulaceae	1538735	PHYLOALPS	sample_acquired
CAR010221	Sempervivum matricum	Sempervivum matricum Letz	Crassulaceae	1538741	PHYLOALPS	sample_acquired
CAR010223	Sesleria tatrae	Sesleria tatrae (Degen) Deyl 	Poaceae	1924222	PHYLOALPS	sample_acquired
CAR010225	Taraxacum pieninicum	Taraxacum pieninicum Pawł.	Asteraceae	1924227	PHYLOALPS	sample_acquired
CLA010226	Phyteuma serratum	Phyteuma serratum Viv.	Campanulaceae	1399316	PHYLOALPS	sample_acquired
PHT010227	Brosimum glaziovii	Brosimum glaziovii Taub.	Moraceae	1924159	PHYLOALPS	sample_acquired
PHT010228	Buchenavia kleinii	Buchenavia kleinii Exell	Combretaceae	1924160	PHYLOALPS	sample_acquired
PHT010229	Cabralea canjerana	Cabralea canjerana (Vell.) Mart.	Meliaceae	356269	PHYLOALPS	sample_acquired
PHT010230	Cedrela fissilis	Cedrela fissilis Vell.	Meliaceae	281395	PHYLOALPS	sample_acquired
PHT010232	Citronella paniculata	Citronella paniculata (Mart.) R.A.Howard	Cardiopteridaceae	1924164	PHYLOALPS	sample_acquired
PHT010233	Cryptocarya mandioccana	Cryptocarya mandioccana Meisn.	Lauraceae	1345245	PHYLOALPS	sample_acquired
PHT010234	Endlicheria paniculata	Endlicheria paniculata (Spreng.) J.F. Macbr.	Lauraceae	158518	PHYLOALPS	sample_acquired
PHT010235	Erythroxylum ambiguum	Erythroxylum ambiguum Peyr.	Erythroxylaceae	1924169	PHYLOALPS	sample_acquired
PHT010236	Erythroxylum cuspidifolium	Erythroxylum cuspidifolium Mart.	Erythroxylaceae	1924171	PHYLOALPS	sample_acquired
PHT010237	Eugenia bocainensis	Eugenia bocainensis Mattos	Myrtaceae	1453370	PHYLOALPS	sample_acquired
PHT010238	Eugenia brevistyla	Eugenia brevistyla D. Legrand	Myrtaceae	1453371	PHYLOALPS	sample_acquired
PHT010239	Eugenia burkartiana	Eugenia burkartiana (D. Legrand) D. Legrand	Myrtaceae	1231847	PHYLOALPS	sample_acquired
PHT010240	Eugenia cuprea	Eugenia cuprea (O. Berg) Nied.	Myrtaceae	1453376	PHYLOALPS	sample_acquired
PHT010241	Eugenia mosenii	Eugenia magnifica Spring ex Mart.	Myrtaceae	1924181	PHYLOALPS	sample_acquired
PHT010242	Eugenia neoverrucosa	Eugenia neoverrucosa Sobral	Myrtaceae	1453382	PHYLOALPS	sample_acquired
PHT010243	Eugenia oblongata	Eugenia oblongata O. Berg	Myrtaceae	1453384	PHYLOALPS	sample_acquired
PHT010244	Eugenia subavenia	Eugenia subavenia O. Berg	Myrtaceae	1453398	PHYLOALPS	sample_acquired
PHT010245	Eugenia beaurepairiana	Eugenia ternatifolia Cambess.	Myrtaceae	1231845	PHYLOALPS	sample_acquired
PHT010246	Eugenia xiriricana	Eugenia xiriricana Mattos	Myrtaceae	1924185	PHYLOALPS	sample_acquired
PHT010247	Ficus adhatodifolia	Ficus adhatodifolia Schott	Moraceae	463831	PHYLOALPS	sample_acquired
PHT010248	Guarea macrophylla	Guarea macrophylla Vahl	Meliaceae	155638	PHYLOALPS	sample_acquired
PHT010249	Ilex dumosa	Ilex dumosa Reissek	Aquifoliaceae	53202	PHYLOALPS	sample_acquired
PHT010250	Leandra variabilis	Leandra variabilis Cogn.	Melastomataceae	1593455	PHYLOALPS	sample_acquired
PHT010251	Marlierea eugeniopsoides	Marlierea eugeniopsoides (D. Legrand & Kausel) D. Legrand	Myrtaceae	375241	PHYLOALPS	sample_acquired
PHT010252	Marlierea tomentosa	Marlierea tomentosa Cambess.	Myrtaceae	1134147	PHYLOALPS	sample_acquired
PHT010253	Myrcia anacardiifolia	Myrcia anacardiifolia Gardner	Myrtaceae	1134149	PHYLOALPS	sample_acquired
PHT010254	Myrcia pubipetala	Myrcia pubipetala Miq.	Myrtaceae	375256	PHYLOALPS	sample_acquired
PHT010255	Myrcia spectabilis	Myrcia spectabilis DC.	Myrtaceae	1134177	PHYLOALPS	sample_acquired
PHT010256	Nectandra membranacea	Nectandra membranacea (Sw.) Griseb.	Lauraceae	128648	PHYLOALPS	sample_acquired
PHT010257	Ossaea sanguinea	Ossaea sanguinea Cogn.	Melastomataceae	477157	PHYLOALPS	sample_acquired
PHT010258	Plinia pseudodichasiantha	Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral	Myrtaceae	1924229	PHYLOALPS	sample_acquired
PHT010259	Sorocea jureiana	Sorocea guilleminiana Gaudich.	Moraceae	1924226	PHYLOALPS	sample_acquired
PHT010260	Sorocea bonplandii	Sorocea bonplandii (Baill.) W.C. Burger, Lanj. & de Boer	Moraceae	241921	PHYLOALPS	sample_acquired
PHT010261	Trichilia lepidota	Trichilia lepidota Mart.	Meliaceae	1640469	PHYLOALPS	sample_acquired
PHT010262	Trichilia pallens	Trichilia pallens C. DC.	Meliaceae	1640477	PHYLOALPS	sample_acquired
PHT010263	Ficus pulchella	Ficus pulchella Schott ex Spreng.	Moraceae	1924189	PHYLOALPS	sample_acquired
PHT010264	Ilex brasiliensis	Ilex brasiliensis (Spreng.) Loes.	Aquifoliaceae	53198	PHYLOALPS	sample_acquired
PHT010265	Terminalia glabrescens	Terminalia glabrescens Mart.	Combretaceae	1924228	PHYLOALPS	sample_acquired
PHT010266	Zanthoxylum rhoifolium	Zanthoxylum rhoifolium Lam.	Rutaceae	549434	PHYLOALPS	sample_acquired
PHT010267	Balfourodendron riedelianum	Balfourodendron riedelianum (Engl.) Engl.	Rutaceae	549412	PHYLOALPS	sample_acquired
PHT010269	Cariniana estrellensis	Cariniana estrellensis (Raddi) Kuntze	Lecythidaceae	79561	PHYLOALPS	sample_acquired
PHT010270	Esenbeckia leiocarpa	Esenbeckia leiocarpa Engl.	Rutaceae	1344466	PHYLOALPS	sample_acquired
PHT010272	Metrodorea nigra	Metrodorea nigra A. St.-Hil.	Rutaceae	549427	PHYLOALPS	sample_acquired
PHT010273	Ocotea velutina	Ocotea velutina (Nees) Mart. ex B.D. Jacks.	Lauraceae	1924216	PHYLOALPS	sample_acquired
PHT010274	Pilocarpus pauciflorus	Pilocarpus pauciflorus A. St.-Hil.	Rutaceae	1924218	PHYLOALPS	sample_acquired
PHT010275	Pilocarpus pennatifolius	Pilocarpus pauciflorus A. St.-Hil.	Rutaceae	77017	PHYLOALPS	sample_acquired
PHT010276	Trichilia casaretti	Trichilia casaretti C. DC.	Meliaceae	1640456	PHYLOALPS	sample_acquired
PHT010277	Zanthoxylum riedelianum	Zanthoxylum riedelianum Engl.	Rutaceae	1056477	PHYLOALPS	sample_acquired
PHT010278	Aiouea saligna	Aiouea saligna Meisn. 	Lauraceae	1472299	PHYLOALPS	sample_acquired
PHT010280	Eugenia stigmatosa	Eugenia stigmatosa DC.	Myrtaceae	1472309	PHYLOALPS	sample_acquired
PHT010281	Myrcia hebepetala	Myrcia hebepetala DC.	Myrtaceae	1134160	PHYLOALPS	sample_acquired
PHT010282	Myrcia ilheosensis	Myrcia ilheosensis Kiaersk.	Myrtaceae	1924209	PHYLOALPS	sample_acquired
PHT010283	Myrcia brasiliensis	Myrcia brasiliensis Kiaersk.	Myrtaceae	1134472	PHYLOALPS	sample_acquired
PHT010284	Psidium cattleianum	Psidium cattleianum Afzel. ex Sabine	Myrtaceae	375274	PHYLOALPS	sample_acquired
PHT010287	Eugenia sulcata	Eugenia sulcata Spring ex Mart.	Myrtaceae	375225	PHYLOALPS	sample_acquired
PHT010288	Ficus cf. eximia	Ficus cf. eximia Schott	Moraceae	1927896	PHYLOALPS	sample_acquired
PHT010289	Ficus gomelleira	Ficus gomelleira Kunth & C.D. Bouché	Moraceae	309287	PHYLOALPS	sample_acquired
PHT010292	Miconia pusilliflora	Miconia pusilliflora (DC.) Naudin	Melastomataceae	477114	PHYLOALPS	sample_acquired
