"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Pipidae","Xenopus fischbergi","36","NA","","4","NA","NA","","","Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
"Anura","Pipidae","Xenopus fraseri","36","72","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus gilli","36","72","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus itombwensis","72","NA","","8","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus kobeli","108","NA","","12","NA","NA","","Xenopus sp.nov VIII","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus laevis","36","NA","ZW","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus largeni","36","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus lenduensis","72","NA","","8","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus longipes","108","NA","","12","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus mellotropicalis","40","NA","","4","NA","NA","","","Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
"Anura","Pipidae","Xenopus muelleri","36","72","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus parafraseri","36","NA","","4","NA","NA","","","Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
"Anura","Pipidae","Xenopus petersii","36","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus petersii","36","72","","NA","NA","NA","","Xenopus laevis petersii","Tymowska, J. and Fischberg. 1973. Chromosome complements of the genus Xenopus. Chromosoma 44: 335-342."
"Anura","Pipidae","Xenopus poweri","36","NA","","4","NA","NA","","Xenopus laevis sudanensis","Schmid, M. and Steinlein, C., 2015. Chromosome banding in Amphibia. XXXII. The genus Xenopus (Anura, Pipidae). Cytogenetic and genome research, 145(3-4), pp.201-217."
"Anura","Pipidae","Xenopus poweri","36","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus pygmaeus","36","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus ruwenzoriensis","108","216","","12","NA","NA","bisexual reproduction","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus tropicalis","20","40","","2","NA","NA","","","Goin, O.B., C.J. Goin, and K. Bachmann 1968. DNA and amphibian life history. Copeia 1968: 532-540."
"Anura","Pipidae","Xenopus tropicalis","NA","NA","XY","NA","NA","NA","","","Roco, A. S., Olmstead, A. W., Degitz, S. J., Amano, T., Zimmerman, L. B., & Bullejos, M. (2015). Coexistence of Y, W, and Z sex chromosomes in Xenopus tropicalis. Proceedings of the National Academy of Sciences, 112(34), E4752-E4761."
"Anura","Pipidae","Xenopus tropicalis","NA","NA","ZW","NA","NA","NA","","","Roco, A. S., Olmstead, A. W., Degitz, S. J., Amano, T., Zimmerman, L. B., & Bullejos, M. (2015). Coexistence of Y, W, and Z sex chromosomes in Xenopus tropicalis. Proceedings of the National Academy of Sciences, 112(34), E4752-E4761."
"Anura","Pipidae","Xenopus tropicalis","30","NA","","3","NA","NA","polyploid found in wild population","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus vestitus","72","144","","8","NA","NA","bisexual reproduction","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus victorianus","72","NA","","8","NA","NA","","Xenopus laevis bunyoniensis","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus victorianus","36","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Pipidae","Xenopus victorianus","36","72","","NA","NA","NA","","Xenopus laevis victorianus","Tymowska, J. and Fischberg. 1973. Chromosome complements of the genus Xenopus. Chromosoma 44: 335-342."
"Anura","Ptychadenidae","Ptychadena anchietae","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ptychadenidae","Ptychadena cooperi","24","NA","","NA","NA","NA","","","Bogart, J. P. and M. Tandy. 1981. Chromosome lineages in African ranoid frogs. Monit. Zool. Ital., N. S. suppl. 15, No. 5: 55-91."
"Anura","Ptychadenidae","Ptychadena erlangeri","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ptychadenidae","Ptychadena mascareniensis","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ptychadenidae","Ptychadena perreti","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Pyxicephalidae","Amietia angolensis","26","52","","NA","NA","NA","","Rana angolensis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Pyxicephalidae","Amietia fuscigula","26","52","","NA","NA","NA","","Rana fuscigula","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Pyxicephalidae","Anhydrophryne rattrayi","26","NA","","NA","NA","NA","","","Bogart, J. P. and M. Tandy. 1981. Chromosome lineages in African ranoid frogs. Monit. Zool. Ital., N. S. suppl. 15, No. 5: 55-91."
"Anura","Pyxicephalidae","Poyntonia paludicola","24","NA","","NA","NA","NA","","","Channing, A. and R. C. Boycott. 1989. A new frog genus and species from the mountains of the southwestern Cape, South Africa (Anura: Ranidae). Copeia 1989: 467-471."
"Anura","Pyxicephalidae","Pyxicephalus adspersus","26","48","ZW","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Pyxicephalidae","Tomopterna delalandii","26","52","ZW","NA","NA","NA","","Pyxicephalus delalandii","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Pyxicephalidae","Tomopterna delalandii","52","104","","4","NA","NA","","Pyxicephalus delalandii","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Pyxicephalidae","Tomopterna tandyi","52","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Amnirana albolabris","26","NA","","NA","NA","NA","","Rana albolabris","Scheel, J. J. 1973. The chromosomes of some African anuran species. In: J. H. Schroder (ed.), Genetics and Mutagenesis of Fish. Springer Verlag, Berlin. Pp. 113-116."
"Anura","Ranidae","Amolops granulosus","26","NA","XY","NA","NA","NA","","","Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
"Anura","Ranidae","Amolops granulosus","26","52","","NA","NA","NA","female","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops granulosus","27","NA","","NA","NA","NA","male","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops hongkongensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops jinjiangensis","26","NA","","NA","NA","NA","","","Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
"Anura","Ranidae","Amolops lifanensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops loloensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops mantzorum","26","NA","XY","NA","NA","NA","","","Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
"Anura","Ranidae","Amolops mantzorum","26","52","","NA","NA","NA","","Amolops kangtingensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops mantzorum","27","54","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops panhai","26","52","","NA","NA","NA","","","Pradit, W., Suwannapoom, C., Bowonchairit, K., Buddhachat, K., Tantithakura, O. and Chomdej, S., 2018. Preliminary karyotype analysis of Amolops panhai and Sylvirana nigrovittata (Anura, Ranidae) from southern Thailand. The Nucleus, 61(1), pp.69-73."
"Anura","Ranidae","Amolops ricketti","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops tuberodepressus","26","NA","","NA","NA","NA","","","Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
"Anura","Ranidae","Amolops viridimaculatus","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Amolops wuyiensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Babina holsti","26","52","","NA","NA","NA","","Rana holsti","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Babina subaspera","26","52","","NA","NA","NA","","Rana subaspera","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Clinotarsus curtipes","26","NA","","NA","NA","NA","","Rana curtipes","Joshy, S.H., Kuramoto, M., KS, S. and Rahiman, M.A., 2006. Karyotypic variations in three Indian species of the genus Rana (Anura: Ranidae) from the Western Ghats, India.Cytologia,71(1), pp.63-68."
"Anura","Ranidae","Glandirana emeljanovi","26","50","","NA","NA","NA","","Rugosa emeljanovi","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Glandirana minima","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Glandirana rugosa","26","52","","NA","NA","NA","","Rana rugosa","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Glandirana rugosa","39","NA","","3","NA","NA","produced experimentally","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Glandirana tientaiensis","26","52","","NA","NA","NA","","Rugosa tientaiensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Hydrophylax malabaricus","26","NA","","NA","NA","NA","","Rana malabarica","Joshy, S.H., Kuramoto, M., KS, S. and Rahiman, M.A., 2006. Karyotypic variations in three Indian species of the genus Rana (Anura: Ranidae) from the Western Ghats, India.Cytologia,71(1), pp.63-68."
"Anura","Ranidae","Hylarana erythraea","26","52","","NA","NA","NA","","Rana erythraea","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Hylarana latouchii","26","52","","NA","NA","NA","","Rana latouchii","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Hylarana taipehensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Indosylvirana milleti","26","52","","NA","NA","NA","","Hylarana bannanica","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Indosylvirana temporalis","26","NA","","NA","NA","NA","","Rana temporalis","Joshy, S.H., Kuramoto, M., KS, S. and Rahiman, M.A., 2006. Karyotypic variations in three Indian species of the genus Rana (Anura: Ranidae) from the Western Ghats, India.Cytologia,71(1), pp.63-68."
"Anura","Ranidae","Lithobates areolatus","26","52","","NA","NA","NA","","Rana areolata","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates blairi","26","52","","NA","NA","NA","","Rana blairi","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates catesbeianus","26","52","","NA","NA","NA","","Rana catesbeiana","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates chiricahuensis","26","NA","","NA","NA","NA","","Rana chiricahuensis","Green, D. M. and D. M. Delisle. 1985. Allotriploidy in natural hybrid-frogs, Rana chiricahuensis X R. pipiens, from Arizona: Chromosomes and electrophoretic evidence. J. Herpetol. 19: 385-390."
"Anura","Ranidae","Lithobates clamitans","26","52","XY","NA","NA","NA","","Rana clamitans","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates forreri","26","NA","","NA","NA","NA","","Rana forreri","Frost, J. S. and J. T. Bagnara. 1977. An analysis of reproductive isolation between Rana magnaocularis and Rana berlandieri forreri (Rana pipiens complex). J. Exp. Zool. 202: 291-305."
"Anura","Ranidae","Lithobates magnaocularis","26","NA","","NA","NA","NA","","Rana magnaocularis","Frost, J. S. and J. T. Bagnara. 1977. An analysis of reproductive isolation between Rana magnaocularis and Rana berlandieri forreri (Rana pipiens complex). J. Exp. Zool. 202: 291-305."
"Anura","Ranidae","Lithobates palmipes","26","52","","NA","NA","NA","","Rana palmipes","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates palustris","26","52","","NA","NA","NA","","Rana palustris","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates pipiens","39","NA","","3","NA","NA","produced experimentally","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Lithobates pipiens","26","52","XY","NA","NA","NA","","Rana pipiens","Sze, L.C. 1953. Changes in the amount of desoxyribonucleic acid in the development of Rana pipiens. Journal of Experimental Zoology 122: 577-601."
"Anura","Ranidae","Lithobates septentrionalis","26","52","","NA","NA","NA","","Rana septentrionalis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates sphenocephalus","26","52","","NA","NA","NA","","Rana sphenocephala","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates sylvaticus","26","NA","","NA","NA","NA","","Rana sylvatica","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates vibicarius","26","NA","","NA","NA","NA","","Rana vibicaria","Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
"Anura","Ranidae","Lithobates virgatipes","26","52","","NA","NA","NA","","Rana virgatipes","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Lithobates warszewitschii","26","NA","","NA","NA","NA","","Rana warschewitschii","Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
"Anura","Ranidae","Nidirana daunchina","26","52","","NA","NA","NA","","Hylarana daunchina","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Nidirana okinavana","26","52","","NA","NA","NA","","Hylarana psaltes Rana psaltes Rana okinavana","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Nidirana pleuraden","26","52","","NA","NA","NA","","Pelophylax pleuraden Rana pleuraden","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana exiliversabilis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana grahami","26","52","","NA","NA","NA","","Rana grahami","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana hainanensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana ishikawae","26","52","","NA","NA","NA","","Rana ishikawae","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Odorrana jingdongensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana junlianensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana kuangwuensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana livida","26","52","","NA","NA","NA","","","XU, Y. and HU, J.S., 2008. A study on the karyotype of Yunnan large odorous frog (Odorrana livida). Journal of Yunnan University (Natural Sciences Edition), p.S1."
"Anura","Ranidae","Odorrana margaretae","26","52","","NA","NA","NA","","Rana margaratae","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana narina","26","52","","NA","NA","NA","","Rana narina","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Odorrana nasuta","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana schmackeri","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana swinhoana","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Odorrana versabilis","26","NA","","NA","NA","NA","","Rana versabilis","Wu, G. F., A. M. Tan and X. M. Zhen. 1989. The karyotypes of six species of Rana. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia. Herpetol. Soc. Japan pp. 100-114."
"Anura","Ranidae","Odorrana wuchuanensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Papurana daemeli","26","52","","NA","NA","NA","","Rana daemeli","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Papurana garritor","26","52","","NA","NA","NA","","Rana garritor","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Papurana papua","26","NA","","NA","NA","NA","","Rana papua","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Ranidae","Pelophylax bedriagae","26","52","","NA","NA","NA","","","Salman, I., Salsaa, M. and Qumsiyeh, M.B., 2014. Distribution and cytogenetics of amphibians from the occupied Palestinian territories (West Bank of Jordan). Jordan Journal of Natural History, 1(1), pp.86-98."
"Anura","Ranidae","Pelophylax chosenicus","26","NA","","NA","NA","NA","","Rana plancyi chosenica","Kuramoto, M. 1980. Karyotypes of several frogs from Korea, Taiwan, and the Philippines. Experientia 36: 826-827."
"Anura","Ranidae","Pelophylax fukienensis","26","52","","NA","NA","NA","","Pelophylax fukienensis Rana plancyi fukienensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Pelophylax hubeiensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Pelophylax lessonae","52","NA","","NA","NA","NA","","Rana esculenta","Borkin, L.J., W. I. Garanin, N. T. Tichenko and I. A. Zaune. 1979. Some results in green frogs survey in the USSR. Mitt. Zool. Mus. Berlin 55: 153-170."
"Anura","Ranidae","Pelophylax lessonae","39","NA","","NA","NA","NA","","Rana esculenta","Gunther, R. 1970. Der Karyotyp von Rana ridibunda Pall. Und das Vorkommen von Triploidie bei Rana esculenta L. (Anura, Amphibia). Biol. Zbl. 89: 327-342."
"Anura","Ranidae","Pelophylax lessonae","26","52","","NA","NA","NA","","Rana esculenta","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Pelophylax lessonae","26","52","","NA","NA","NA","","Rana lessonae","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Pelophylax lessonae","26","NA","","NA","NA","NA","","Pelophylax esculentus","Mazin, A.L. 1980. Amounts of nuclear DNA in anurans of the USSR. Experientia 36: 190-191."
"Anura","Ranidae","Pelophylax lessonae","39","NA","","3","NA","NA","hybrid of Pelohylax lessonae and Pelohylax ridibundus","Pelophylax esculentus","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Pelophylax lessonae","52","NA","","4","NA","NA","polyploid found in wild population; hybrid of P. lessonae and P. ridibundus","Pelophylax esculentus","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Pelophylax lessonae","65","NA","","5","NA","NA","polyploid found in wild population; hybrid of P. lessonae and P. ridibundus","Pelophylax esculentus","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Pelophylax nigromaculatus","39","NA","","3","NA","NA","produced experimentally","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Pelophylax nigromaculatus","52","NA","","4","NA","NA","produced experimentally","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Pelophylax nigromaculatus","78","NA","","6","NA","NA","produced experimentally","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Ranidae","Pelophylax nigromaculatus","26","52","","NA","NA","NA","","Pelophylax nigromaculata Rana nigromaculata","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Pelophylax plancyi","26","52","","NA","NA","NA","","Rana plancyi plancyi","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Pelophylax porosus","26","NA","","NA","NA","NA","","Rana porosa","Bachmann, K. and M. Nishioka 1978. Genome size and nuclear size in Palaearctic frogs (Rana). Copeia 1978: 225-229."
"Anura","Ranidae","Pelophylax porosus","26","52","","NA","NA","NA","","Rana brevipoda","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Pelophylax ridibundus","26","52","XY","NA","NA","NA","","Rana ridibunda","Al-Shehri, A.H. and Al-Saleh, A.A., 2008. Karyotype of amphibians in Saudi Arabia. 3. The karyotype of Bufo regularis. Asian Journal of Cell Biology, 3(2), pp.67-71."
"Anura","Ranidae","Pelophylax saharicus","26","52","","NA","NA","NA","","Rana saharica","Amor, N., Aprea, G., Chatti, N., Farjallah, S., Odierna, G. and Said, K., 2007. Karyological analysis of four Tunisian species of Anura (Amphibia). African Zoology, 42(2), pp.268-278."
"Anura","Ranidae","Pseudorana weiningensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Ranidae","Rana amurensis","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Rana arvalis","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Ranidae","Rana arvalis","24","48","","NA","NA","NA","","Rana altaica","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
