"distribution","max","median","minimum","resolved_name"
"19","19","19","19","Phyllorchis andersonii"
"20","20","20","20","Phyllorchis nilgherensis"
"24","24","24","24","Phyllostachys nigella"
"24","24","24","24","Phyllostachys nigra var. henonis"
"24","24","24","24","Phyllostachys platyglossa"
"24","24","24","24","Phyllostachys tianmuensis"
"14","14","14","14","Phyllostylon brasiliense"
"7","7","7","7","Phyllota humifusa"
"17","17","17","17","Phymosia rosea"
"12-24","24","12","12","Physalis alkekengi"
"12","12","12","12","Physalis alkekengi var. franchetii"
"12","12","12","12","Physalis chenopodifolia"
"12","12","12","12","Physalis latiphysa"
"12","12","12","12","Physalis minuta"
"12","12","12","12","Physalis missouriensis"
"12","12","12","12","Physalis porrecta"
"12","12","12","12","Physalis turbinata"
"12","12","12","12","Physalis vestita"
"10","10","10","10","Physalis virginiana var. sonorae"
"12","12","12","12","Physalis virginiana var. texana"
"12","12","12","12","Physalis viscosa var. cinerascens"
"24-26-35","35","26","24","Physaria alpestris"
"13-15","15","13","13","Physaria arenosa subsp. argillosa"
"7-8","8","7","7","Physaria argyraea subsp. diffusa"
"7","7","7","7","Physaria aurea"
"5","5","5","5","Physaria berlandieri"
"8-10","10","10","8","Physaria calcicola"
"5","5","5","5","Physaria cinerea"
"5","5","5","5","Physaria cordiformis"
"7","7","7","7","Physaria densiflora"
"4-8","8","4","4","Physaria didymocarpa subsp. lanata"
"12","12","12","12","Physaria didymocarpa subsp. lyrata"
"6-12-18","18","12","6","Physaria engelmannii"
"4","4","4","4","Physaria geyeri"
"4","4","4","4","Physaria geyeri subsp. purpurea"
"6","6","6","6","Physaria gracilis subsp. nuttallii"
"9","9","9","9","Physaria inflata"
"8","8","8","8","Physaria integrifola"
"5","5","5","5","Physaria kingii subsp. diversifolia"
"5-6","6","5","5","Physaria kingii subsp. latifolia"
"8","8","8","8","Physaria lepidota"
"4-10","10","4","4","Physaria lepidota subsp. membranacea"
"6","6","6","6","Physaria mcvaughiana"
"5","5","5","5","Physaria montana"
"4","4","4","4","Physaria oregona"
"6-12-18","18","6","6","Physaria ovalifolia subsp. alba"
"5","5","5","5","Physaria palmeri"
"5-10","10","5","5","Physaria parvula"
"20-24","24","24","20","Physaria peninsularis"
"5","5","5","5","Physaria reediana"
"4-8","8","4","4","Physaria rollinsii"
"6","6","6","6","Physaria sessilis"
"8","8","8","8","Physaria thamnophila"
"5","5","5","5","Physaria valida"
"4-8","8","8","4","Physaria vitulifera"
"9","9","9","9","Physocarpus opulifolius var. intermedius"
"10","10","10","10","Physodium adenodes var. acuminatum"
"19","19","19","19","Physostegia virginiana subsp. praemorsa"
"11","11","11","11","Physotrichia heracleoides"
"12","12","12","12","Phyteuma betonicifolium subsp. scaposum"
"13","13","13","13","Phyteuma scheuchzeri subsp. columnae"
"11","11","11","11","Phyteuma × adulterinum"
"11","11","11","11","Piaranthus cornutus"
"11","11","11","11","Piaranthus decorus"
"11","11","11","11","Piaranthus pallidus"
"11","11","11","11","Piaranthus parvulus"
"11","11","11","11","Piaranthus ruschii"
"5-10","10","5","5","Picris angustifolia subsp. carolorum-henricorum"
"5","5","5","5","Picris asplenioides subsp. saharae"
"5","5","5","5","Picris davurica"
"5","5","5","5","Picris hieracioides subsp. grandiflora"
"5","5","5","5","Picris hieracioides subsp. hieracioides"
"5","5","5","5","Picris hieracioides subsp. japonica"
"5","5","5","5","Picris hieracioides subsp. kamtschatica"
"5","5","5","5","Picris hieracioides subsp. longifolia"
"5","5","5","5","Picris hieracioides subsp. spinulosa"
"5-10","10","5","5","Picris hieracioides subsp. umbellata"
"5","5","5","5","Picris humilis"
"5","5","5","5","Picris mauginiana"
"5-10","10","5","5","Picris ohwiana"
"5","5","5","5","Picris strigosa subsp. canescens"
"12","12","12","12","Pilea hookeriana"
"12","12","12","12","Pilea pumila var. hamaoi"
"12","12","12","12","Pilea scripta"
"24","24","24","24","Pilea spruceana"
"12-16-24-25","25","16","12","Pilea symmeria"
"11","11","11","11","Pileanthus peduncularis"
"44","44","44","44","Pilocarpus carajaensis"
"22","22","22","22","Pilocarpus giganteus"
"22","22","22","22","Pilocarpus grandiflorus"
"44","44","44","44","Pilocarpus spicatus subsp. longeracemosus"
"44","44","44","44","Pilocarpus spicatus var. lealii"
"22","22","22","22","Pilocarpus sulcatus"
"11","11","","11","Pilosella acutifolia"
"18","18","18","18","Pilosella alturgelliana"
"18-27","27","18","18","Pilosella arida"
"27","27","27","27","Pilosella aurantiaca subsp. auropurpurea"
"27","27","","27","Pilosella aurantiaca subsp. decolorans"
"9-18","18","9","9","Pilosella auriculiformis"
"18-27","27","18","18","Pilosella auriculoides"
"18","18","","18","Pilosella bifurca"
"18","18","18","18","Pilosella brachiata"
"18","18","","18","Pilosella cinereiformis"
"18","18","18","18","Pilosella crassiseta"
"18","18","","18","Pilosella cymiflora"
"18","18","18","18","Pilosella cymosa subsp. sabina"
"18","18","18","18","Pilosella cymosa subsp. vaillantii"
"18-27","27","18","18","Pilosella densiflora"
"18","18","18","18","Pilosella derubella"
"18","18","18","18","Pilosella erythrochrista"
"18-27","27","27","18","Pilosella fallacina"
"9","9","","9","Pilosella fulviseta"
"18","18","18","18","Pilosella fuscoatra"
"9-18","18","9","9","Pilosella glacialis"
"27","27","27","27","Pilosella guthnikiana"
"9","9","9","9","Pilosella hoppeana subsp. cilicica"
"9-18","18","9","9","Pilosella hoppeana subsp. macrantha"
"9","9","9","9","Pilosella hybrida"
"9-18","18","18","9","Pilosella hypeurya"
"9-18","18","9","9","Pilosella kalksburgensis"
"9","9","9","9","Pilosella lactucella subsp. nana"
"18","18","18","18","Pilosella leptoclados"
"18","18","","18","Pilosella leptophyton"
"9","9","9","9","Pilosella macrantha"
"9-18","18","9","9","Pilosella macranthella"
"9-18","18","9","9","Pilosella peleteriana subsp. subpeleteriana"
"9","9","9","9","Pilosella pilisquama"
"18-22-27","27","18","18","Pilosella pilosellina"
"18","18","18","18","Pilosella piloselloides subsp. bauhinii"
"18-27","27","18","18","Pilosella piloselloides subsp. magyarica"
"18","18","18","18","Pilosella piloselloides subsp. praealta"
"18","18","","18","Pilosella praealta"
"9-18","18","9","9","Pilosella promeces"
"9","9","9","9","Pilosella pseudovahlii"
"18","18","18","18","Pilosella rothiana"
"18-27","27","18","18","Pilosella ruprechtii"
"18","18","18","18","Pilosella sabina"
"18","18","18","18","Pilosella scandinavica"
"18","18","","18","Pilosella schneidii"
"18","18","","18","Pilosella setigera"
"18","18","","18","Pilosella subtardans"
"18","18","18","18","Pilosella vaillantii"
"18","18","","18","Pilosella velutina"
"9-18","18","9","9","Pilosella verruculata"
"27","27","27","27","Pilosella viridifolia"
"18","18","18","18","Pilosella visianii"
"18-27","27","18","18","Pilosella ziziana"
"18","18","18","18","Pilosella × longisquama"
"11","11","11","11","Pilosocereus brasiliensis subsp. ruschianus"
"22","22","22","22","Pilosocereus catingicola subsp. salvadorensis"
"11","11","11","11","Pilosocereus flocossus subsp. quadricostatus"
"11","11","11","11","Pilosocereus gounellei subsp. zehntneri"
"45","45","45","45","Pimelea linifolia subsp. linoides"
"36","36","36","36","Pimelea mimosa"
"18","18","18","18","Pimelea nivea"
"18","18","18","18","Pimelea telura"
"9-18","18","18","9","Pimelea urvilleana"
"11","11","11","11","Pimpinella brachycarpa"
"8-12","12","8","8","Pimpinella diversifolia var. stolonifera"
"9","9","9","9","Pimpinella heywoodii"
"11","11","11","11","Pimpinella koreana"
"9","9","9","9","Pimpinella oreophila var. kilimandscharica"
"10","10","10","10","Pimpinella pimpinellisimulacrum"
"9-18-20","20","20","9","Pimpinella saxifraga subsp. nigra"
"9","9","9","9","Pimpinella stadensis"
"10","10","10","10","Pimpinella tragium subsp. depressa"
"9-10-11","11","10","9","Pimpinella tragium subsp. lithophila"
"10","10","10","10","Pimpinella tragium subsp. polyclada"
"9-10","10","9","9","Pimpinella tragium subsp. titanophila"
"10","10","10","10","Pimpinella tripartita"
"19","19","19","19","Pinalia copelandii"
"17-19-20","20","19","17","Pinalia excavata"
"17-20","20","17","17","Pinalia leucantha"
"19","19","19","19","Pinalia pachyphylla"
"22","22","22","22","Pinalia philippinensis"
"19","19","19","19","Pinalia polystachya"
"22","22","22","22","Pinalia ringens"
"9","9","9","9","Pinaropappus multicaulis"
"9","9","9","9","Pinaropappus parvus"
"9","9","9","9","Pinaropappus powellii"
"16","16","16","16","Pinguicula grandiflora subsp. rosea"
"8-12-14-28","28","12","8","Pinguicula hirtiflora"
"16","16","16","16","Pinguicula longifolia subsp. reichenbachiana"
"65","65","65","65","Piper methysticum var. wichmannii"
"17","17","17","17","Piptocarpha lundiana"
"17","17","17","17","Piptocarpha quadrangularis"
"11","11","11","11","Piptochaetium brevicalyx"
"9","9","9","9","Piptomeris sternbergiana"
"17","17","17","17","Piptothrix jaliscensis"
"11","11","11","11","Piqueria laxiflora"
"12","12","12","12","Piqueria pilosa"
"11","11","11","11","Piqueria serrata"
"7","7","7","7","Piriqueta cistoides subsp. caroliniana"
"7-14","14","7","7","Piriqueta rosea"
"14","14","14","14","Piriqueta suborbicularis"
"11","11","11","11","Piscidia cubensis"
"7","7","7","7","Pisum sativum subsp. elatius"
"25","25","25","25","Pitcairnia andreana"
"25","25","25","25","Pitcairnia angustifolia"
"25","25","25","25","Pitcairnia aphelandriflora"
"25","25","25","25","Pitcairnia bakeri"
"25","25","25","25","Pitcairnia corcovadensis"
"25","25","25","25","Pitcairnia dendroidea"
"25","25","25","25","Pitcairnia flammea var. floccosa"
"25","25","25","25","Pitcairnia flammea var. roezlii"
"25","25","25","25","Pitcairnia microcalyx"
"25","25","25","25","Pitcairnia moritziana"
"25","25","25","25","Pitcairnia nobilis"
"25","25","25","25","Pitcairnia paniculata"
"25","25","25","25","Pitcairnia sceptrigera"
"25","25","25","25","Pitcairnia schiedeana"
"25","25","25","25","Pitcairnia undulata"
"13","13","13","13","Pithecellobium candidum"
"13","13","13","13","Pithocarpa pulchella var. melanostigma"
"12","12","12","12","Pittosporum ellipticum"
"12","12","12","12","Pittosporum heterophyllum"
"12","12","12","12","Pittosporum huttonianum"
"12","12","12","12","Pittosporum phillyraeoides"
"12","12","12","12","Pittosporum pimeleoides subsp. major"
"18","18","18","18","Pityopsis graminifolia var. latifolia"
"9","9","9","9","Pityopsis graminifolia var. tenuifolia"
"27","27","27","27","Pityopsis graminifolia var. tracyi"
"8","8","8","8","Placea amoena"
"21","21","21","21","Plagianthus regius subsp. chathamicus"
"24","24","24","24","Plagiobothrys stipitatus var. micranthus"
"12","12","12","12","Plantago asiatica subsp. erosa"
"12-24","24","12","12","Plantago australis subsp. pflanzii"
"12-24","24","12","12","Plantago australis subsp. sodiroana"
"24","24","24","24","Plantago australis subsp. supina"
"6-24","24","6","6","Plantago barbata subsp. monanthos"
"24","24","24","24","Plantago buchtienii"
"48","48","48","48","Plantago correae"
"10","10","10","10","Plantago densa"
"6","6","6","6","Plantago gentianoides subsp. griffithii"
"6-12","12","6","6","Plantago major subsp. intermedia"
"6-12","12","6","6","Plantago major subsp. winteri"
"6","6","6","6","Plantago maritima subsp. ciliata"
"24","24","24","24","Plantago orbignyana subsp. hartwegii"
"12-24","24","12","12","Plantago orbignyana subsp. pseudomollior"
"6","6","6","6","Plantago scabra"
"6","6","6","6","Plantago schrenkii"
"10","10","10","10","Plantago sericea subsp. sericans"
"6-12","12","6","6","Plantago urvillei"
"10","10","10","10","Plantago weldenii"
"21","21","21","21","Platanthera amabilis"
"21","21","21","21","Platanthera bifolia subsp. extremiorientalis"
"21","21","21","21","Platanthera boninensis"
"21","21","","21","Platanthera cumminsiana"
"21","21","21","21","Platanthera dilatata var. albiflora"
"21","21","21","21","Platanthera dilatata var. leucostachys"
"21","21","21","21","Platanthera elongata"
"21","21","21","21","Platanthera ephemerantha"
"21","21","21","21","Platanthera flava var. herbiola"
"21","21","21","21","Platanthera florentia"
"60-63","63","63","60","Platanthera obtusata subsp. oligantha"
"21","21","21","21","Platanthera stenoglossa subsp. iriomotensis"
"21","21","21","21","Platanthera yakumontana"
"21","21","21","21","Platanthera × andrewsii"
"21","21","21","21","Platanus mexicana var. interior"
"9","9","9","9","Platostoma menthoides"
"24","24","24","24","Platostoma montanum"
"9","9","9","9","Platymiscium pleiostachyum"
"10","10","10","10","Platypodanthera melissaefolia"
"14","14","14","14","Plectranthus ambiguus"
"14","14","14","14","Plectranthus chevalieri"
"11","11","11","11","Plectranthus decumbens"
"14","14","14","14","Plectranthus dolichopodus"
"14","14","14","14","Plectranthus elegantulus"
"15","15","15","15","Plectranthus epilithicus"
"14-28","28","14","14","Plectranthus grallatus"
"21","21","21","21","Plectranthus grandidentatus"
"17","17","17","17","Plectranthus hallii"
"14","14","14","14","Plectranthus harrisii"
"14-15","15","14","14","Plectranthus hereroensis"
"15","15","15","15","Plectranthus insignis"
"14-15-42","42","15","14","Plectranthus kamerunensis"
"21","21","21","21","Plectranthus mirabilis"
"7-14","14","7","7","Plectranthus monostachyus"
"20","20","20","20","Plectranthus monostachyus subsp. lateriticola"
"7","7","7","7","Plectranthus monostachyus subsp. marrubiifolius"
"14","14","14","14","Plectranthus monostachyus subsp. perennis"
"14","14","14","14","Plectranthus occidentalis"
"16","16","16","16","Plectranthus pentheri"
"15-28","28","15","15","Plectranthus purpuratus"
"14","14","14","14","Plectranthus rehmannii"
"7-13","13","13","7","Plectranthus saxicola"
"17","17","17","17","Plectranthus spectabilis"
"14","14","14","14","Plectranthus spicatus"
"16","16","16","16","Plectritis ciliosa"
"24","24","24","24","Pleioblastus altiligulatus"
"24","24","24","24","Pleioblastus kodzumae"
"24","24","24","24","Pleioblastus matsunoi"
"20","20","20","20","Pleione × confusa"
"9","9","9","9","Pleiospilos bolusii"
"9","9","9","9","Pleiospilos compactus subsp. sororius"
"9","9","9","9","Pleurocoronis laphamioides"
"11-22","22","11","11","Pleurospermum hookeri var. thomsonii"
"11","11","11","11","Pleurospermum lindleyanum"
"5","5","5","5","Pleurostachys densifoliata"
"5","5","5","5","Pleurostachys urvillei"
"18","18","18","18","Pleurothallis alopex"
"19","19","19","19","Pleurothallis saccatilabia"
"18","18","18","18","Pleurothallis tridentata"
"9","9","9","9","Plicosepalus kalachariensis"
"19","19","19","19","Plocoglottis javanica"
"19","19","19","19","Plocoglottis lowii"
"10-20","20","10","10","Pluchea bequaertii"
"10","10","10","10","Pluchea wallichiana"
"7","7","7","7","Plumbago pulchella"
"18","18","18","18","Plumeria obtusa var. sericifolia"
"18","18","18","18","Plumeria rubra subsp. l"
"28","28","28","28","Poa almasovii"
"14-21","21","14","14","Poa alta"
"14-21","21","21","14","Poa altaica"
"14","14","14","14","Poa antipoda"
"36-38-42-50","50","38","36","Poa arctica subsp. depauperata"
"14","14","14","14","Poa aucklandica"
"14","14","14","14","Poa bigelovii"
"14-21-28","28","21","14","Poa binata"
"7-14","14","14","7","Poa calliopsis"
"14","14","14","14","Poa celsa"
"14","14","14","14","Poa douglasii"
"21","21","21","21","Poa falconeri"
"21","21","21","21","Poa filiculmis"
"21","21","21","21","Poa fragilis"
"19-27-28-30-35-36-40-41-42-45-46-49","49","41","19","Poa humilis"
"14","14","14","14","Poa intricata"
"14","14","14","14","Poa jaunsarensis"
"28-31-32-34-35-42-50","50","32","28","Poa juncifolia"
"14","14","14","14","Poa khasiana"
"14","14","14","14","Poa koelzii"
"7","7","7","7","Poa kolymensis"
"21","21","21","21","Poa krylovii"
"7","7","7","7","Poa lahulensis"
"7-14","14","14","7","Poa legionensis"
"32","32","32","32","Poa limosa"
"21","21","21","21","Poa madecassa"
"35","35","35","35","Poa magadanensis"
"7-14","14","7","7","Poa molineri"
"21","21","21","21","Poa napensis"
"21-28-32","32","21","21","Poa neosachalinensis"
"7-14-21","21","14","7","Poa nepalensis"
