taxon_id	input	rank	suggested
1287513	Empis punctata	species	Facelina annulicornis
1713892	Empis vitripennis	species	Empis pennipes
2714785	Eristalis abusivus	species	Eristalis abusiva
209015	Erioptera vicina	species	Eneoptera surinamensis
569046	Gymnosoma rotundata	species	Gymnosoma rotundatum
2690819	Hilara clavipes	species	Hilara flavipes
643667	Leia bimaculata	species	Leia bilineata
2283730	Leucophora sociata	species	Pycnoscelus striata
1887996	Lycoriella inconspicua	species	Lycoriella conspicua
1588284	Medetera flavipes	species	Oedemera flavipes
1987638	Megaselia erecta	species	Megaselia manicata
1987614	Megaselia indifferens	species	Megaselia differens
1987597	Megaselia latifrons	species	Megaselia altifrons
608683	Megalopelma nigroclavatus	species	Megalopelma nigroclavatum
537175	Megaselia pygmaea	species	Megadenia pygmaea
1890022	Megaselia subcarpalis	species	Megaselia subpalpalis
180412	Megaselia uliginosa	species	Melanelixia fuliginosa
600579	Meoneura minutissima	species	Exoneura minutissima
716617	Meromyza curvinervis	species	Leiomyza curvinervis
1740923	Molophilus obscurus	species	Helophilus obscurus
1891814	Mycomya tumida	species	Mycomya humida
189934	Napomyza	genus	Sapromyza
2853493	Palloptera quinquemaculata	species	Phylloptera quinquemaculata
1160990	Paramormia polyascoidea	species	Paramormia polyscoidea
1918055	Pegomya testacea	species	Ceromya bicolor
2484164	Pericoma pseudoexquisita	species	Pericoma pseudexquisita
1895024	Phaonia bitincta	species	Phronia distincta
1918276	Phaonia latipalpis	species	Microsoma exiguum
2890672	Phaonia siebecki	species	Phronia siebeckii
2884238	Phthiria pulicarius	species	Phthiria pulicaria
2836843	Phytobia errans	species	Phytomia errans
498689	Phytomyza ranunculicola	species	Phytomyza ranunculivora
498688	Phytomyza rapunculi	species	Phytomyza ranunculi
1446193	Platypalpus ecalceatus	species	Platypalpus calceatus
2725521	Polyodaspis sulcicolis	species	Polyodaspis sulcicollis
2882739	Procladius simplicistylis	species	Procladius simplicistylus
1160993	Psychoda crassipennis	species	Psychoda crassipenis
511112	Rhaphium auctum	species	Pesotum aureum
	Rhamphomyia tarsata	species	rhamphomyia barbata
1231557	Rymosia acta	species	Ormosia arborea
	Rymosia affinis	species	drymonia affinis	ormosia affinis
1231565	Rymosia bifida	species	Ormosia nitida
1824977	Scaptomyza vittata	species	Poecilolycia vittata
1918184	Smittia amoena	species	Smidtia amoena
1105313	Spiniphora bergenstammii	species	Spiniphora bergenstammi
310649	Sybistroma obscurellus	species	Sybistroma obscurellum
377577	Syntormon pumilus	species	Syntormon pumilum
2882935	Tanypus villipennis	species	Tanypus vilipennis
1155462	Tethina grisea	species	Exorista rustica
903472	Thalassomya frauenfeldi	species	Thalassomyia frauenfeldi
1088292	Thereva inornata	species	Theretra inornata
1285112	Trichonta fragilis	species	Columnea tenella
316471	Villa venusta	species	Viola sacchalinensis
2886778	Xenopelopia falcigera	species	Telopelopia fascigera
2887177	Zavrelimyia hirtimana	species	Zavrelimyia hirtimanus
236396	Aepophilus bonnairei	species	Aepophilus bonnaerei
2784597	Anoscopus histrionica	species	Anoscopus histrionicus
1244007	Aphis symphyti	species	Cinara costata
345549	Aphis violae	species	Aphis craccae
1890493	Asciodema obsoleta	species	Asciodema obsoletum
	Bactericera acutipennis	species	bactericera maculipennis	bactrocera maculipennis
179823	Capitophorus horni	species	Chaitophorus horii
1297805	Cicadula quinquenotata	species	Cofana eburnea
358171	Cixius simplex	species	Acilius abbreviatus
280176	Cymatia bonsdorffi	species	Cymatia bonsdorffii
879010	Drymus pilipes	species	Syntomus truncatellus
1244010	Lachnus salicis	species	Cinara laricis
2882290	Macrosteles septemnotata	species	Macrosteles septemnotatus
