"Phylum","Class","Order","Family","Genus","Species","2N","N","Reference"
"Arthropoda","Insecta","Psocodea","Haematopinidae","Haematopinus","Haematopinus asini","9,18","5,9","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Haematopinidae","Haematopinus","Haematopinus suis","10","5","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Lachesillidae","Lachesilla","Lachesilla pedicularia","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Lachesillidae","Lachesilla","Lachesilla quercus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Liposcelididae","Liposcelis","Liposcelis bostrychophila","16,18","8,9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Menoponidae","Menacanthus","Menacanthus stramineus","10","5","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Mesopsocidae","Mesopsocus","Mesopsocus hongkongensis","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Mesopsocidae","Mesopsocus","Mesopsocus laticeps","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Mesopsocidae","Mesopsocus","Mesopsocus unipunctatus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Pediculidae","Pediculus","Pediculus humanus","12,10","5,6","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Peripsocidae","Peripsocus","Peripsocus alboguttatus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Peripsocidae","Peripsocus","Peripsocus parvulus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Peripsocidae","Peripsocus","Peripsocus phaeopterus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Peripsocidae","Peripsocus","Peripsocus subfasciatus","27","14","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Philopteridae","Chelopistes","Chelopistes meleagridis","12","6","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Philopteridae","Columbicola","Columbicola bacillus","12","6","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Philotarsidae","Aaroniella","Aaroniella badonneli","18","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Philotarsidae","Philotarsus","Philotarsus picicornis","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Polyplacidae","Polyplax","Polyplax serrata","16","8","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Pseudocaeciliidae","Phallocaecilius","Phallocaecilius hirsutus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Amphigerontia","Amphigerontia bifasciata","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Amphigerontia","Amphigerontia contaminata","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Amphigerontia","Amphigerontia jezoensis","16,15","8","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Atlantopsocus","Atlantopsocus adustus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Cerastipsocus","Cerastipsocus venosus","17,18,17","8,9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Hyalopsocus","Hyalopsocus contrarius","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Loensia","Loensia moesta","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Loensia","Loensia pearmani","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Loensia","Loensia variegata","14,13","7","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Metylophorus","Metylophorus nebulosus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Neopsocopsis","Neopsocopsis hirticornis","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Psococerastis","Psococerastis gibbosa","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Psococerastis","Psococerastis sinensis","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Psocus","Psocus leidyi","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Ptycta","Ptycta incurvata","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Sigmatoneura","Sigmatoneura kolbei","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Trichadenotecnum","Trichadenotecnum majus","18","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Trichadenotecnum","Trichadenotecnum medium","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psocidae","Trichadenotecnum","Trichadenotecnum sexpunctatum","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psoquillidae","Psoquilla","Psoquilla marginepunctata","20,19","10","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Psyllipsocidae","Dorypteryx","Dorypteryx domestica","30,29","15","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Stenopsocidae","Graphopsocus","Graphopsocus cruciatus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Stenopsocidae","Stenopsocus","Stenopsocus aphidiformis","24,23","12","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Stenopsocidae","Stenopsocus","Stenopsocus immaculatus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Stenopsocidae","Stenopsocus","Stenopsocus lachlani","24,23","12","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trichodectidae","Bovicola","Bovicola caprae","14","7","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trichopsocidae","Trichopsocus","Trichopsocus brincki","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trichopsocidae","Trichopsocus","Trichopsocus clarus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trichopsocidae","Trichopsocus","Trichopsocus dalii","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trogiidae","Lepinotus","Lepinotus inquilinus","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trogiidae","Lepinotus","Lepinotus reticulatus","18","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Psocodea","Trogiidae","Trogium","Trogium pulsatorium","22,21","11","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Raphidioptera","Raphidiidae","Agulla","Agulla bicolor","26","13","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Raphidioptera","Raphidiidae","Venustoraphidia","Venustoraphidia nigricollis","24","12","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames."
"Arthropoda","Insecta","Raphidioptera","Raphidiidae","Xanthostigma","Xanthostigma xanthostigma","26","13","Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames; Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Siphonaptera","Pulicidae","Ctenocephalides","Ctenocephalides canis","14","7","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015; Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames."
"Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla","Xenopsylla cheopis","18,17","9","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Thysanoptera","Phlaeothripidae","Gynaikothrips","Gynaikothrips ficorum","30","15","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Thysanoptera","Phlaeothripidae","Gynaikothrips","Gynaikothrips uzeli","26,30","13,15","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Thysanoptera","Phlaeothripidae","Haplothrips","Haplothrips statices","30","15","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
"Arthropoda","Insecta","Thysanoptera","Phlaeothripidae","Haplothrips","Haplothrips tritici","20","10","Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015."
