Order	Family	Genus	Species	chr_num_female	chr_num_male	predicted_ploidy	sex_system	karyotype	genotypic	haplodiploidy	environmental	Polyfactorial (yes,no)	molecular_basis
Perciformes	Labridae	Thalassoma	Thalassoma purpureum				hermaphrodite						
Perciformes	Lutjanidae	Lutjanus	Lutjanus kasmira	48	48		gonochorous	homomorphic					
Perciformes	Lutjanidae	Lutjanus	Lutjanus quinquelineatus	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Monodactylidae	Monodactylus	Monodactylus argenteus	48	48		gonochorous	homomorphic					
Perciformes	Monodactylidae	Monodactylus	Monodactylus sebae	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Nemipteridae	Nemipterus	Nemipterus japonicus				hermaphrodite						
Perciformes	Nemipteridae	Nemipterus	Nemipterus peronii				hermaphrodite						
Perciformes	Nemipteridae	Nemipterus	Nemipterus virgatus				hermaphrodite						
Perciformes	Nemipteridae	Scolopsis	Scolopsis bilineatus				hermaphrodite						
Perciformes	Nemipteridae	Scolopsis	Scolopsis monogramma				hermaphrodite						
Perciformes	Nemipteridae	Scolopsis	Scolopsis taeniopterus				hermaphrodite						
Perciformes	Nototheniidae	Eleginops	Eleginops maclovinus	48	48		hermaphrodite						
Perciformes	Nototheniidae	Pagothenia	Pagothenia borchgrevinki	46	45		gonochorous	complex XY	male heterogametic				
Perciformes	Nototheniidae	Pagothenia	Pagothenia hansoni				gonochorous	complex XY	male heterogametic				
Perciformes	Nototheniidae	Trematomus	Trematomus newnesi	46	45		gonochorous	complex XY	male heterogametic				
Perciformes	Nototheniidae	Trematomus	Trematomus nicolai	58	57		gonochorous	complex XY	male heterogametic				
Perciformes	Percidae	Zingel	Zingel zingel	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Pinguipedidae	Parapercis	Parapercis snyderi				hermaphrodite						
Perciformes	Polynemidae	Polydactylus	Polydactylus sexfilis				hermaphrodite						
Perciformes	Pomacanthidae	Apolemichthys	Apolemichthys trimaculatus				hermaphrodite						
Perciformes	Pomacanthidae	Centropyge	Centropyge acanthops				hermaphrodite						
Perciformes	Pomacanthidae	Centropyge	Centropyge flavissimus				hermaphrodite						
Perciformes	Pomacanthidae	Centropyge	Centropyge interruptus				hermaphrodite						
Perciformes	Pomacanthidae	Centropyge	Centropyge resplendens				hermaphrodite						
Perciformes	Pomacanthidae	Genicanthus	Genicanthus caudovittatus				hermaphrodite						
Perciformes	Pomacanthidae	Genicanthus	Genicanthus semifasciatus				hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion clarkii	48	48		hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion frenatus	48	48		hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion melanopus				hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion ocellaris	48	48		hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion perideraion				hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion polymnus				hermaphrodite						
Perciformes	Pomacentridae	Amphiprion	Amphiprion sandaracinos				hermaphrodite						
Perciformes	Pomacentridae	Dascyllus	Dascyllus aruanus	32	32		hermaphrodite						
Perciformes	Pomacentridae	Dascyllus	Dascyllus carneus				hermaphrodite						
Perciformes	Pomacentridae	Dascyllus	Dascyllus marginatus				hermaphrodite						
Perciformes	Pomacentridae	Dascyllus	Dascyllus reticulatus				hermaphrodite						
Perciformes	Pomacentridae	Dascyllus	Dascyllus trimaculatus				gonochorous	XO	male heterogametic				
Perciformes	Scaridae	Calotomus	Calotomus carolinus				hermaphrodite						
Perciformes	Scaridae	Calotomus	Calotomus japonicus	48	48		hermaphrodite						
Perciformes	Scaridae	Calotomus	Calotomus spinidens				hermaphrodite						
Perciformes	Scaridae	Chlorurus	Chlorurus gibbus				hermaphrodite						
Perciformes	Scaridae	Cryptotomus	Cryptotomus roseus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus chlorodon				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus fasciatus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus flavipectoralis				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus formosus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus frenatus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus ghobban				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus gibbus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus globiceps				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus iserti				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus lunula				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus niger				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus oviceps				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus psittacus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus rivulatus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus schlegeli				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus sexvittatus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus sordidus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus taeniopterus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus venosus				hermaphrodite						
Perciformes	Scaridae	Scarus	Scarus vetula				hermaphrodite						
Perciformes	Scaridae	Sparisoma	Sparisoma atomarium				hermaphrodite						
Perciformes	Scaridae	Sparisoma	Sparisoma aurofrenatum				hermaphrodite						
Perciformes	Scaridae	Sparisoma	Sparisoma chrysopterum				hermaphrodite						
Perciformes	Scaridae	Sparisoma	Sparisoma radians				hermaphrodite						
Perciformes	Scaridae	Sparisoma	Sparisoma rubripinne				hermaphrodite						
Perciformes	Scaridae	Sparisoma	Sparisoma viride				hermaphrodite						
Perciformes	Scatophagidae	Scatophagus	Scatophagus argus	48	48		gonochorous	XY	male heterogametic				
Perciformes	Serranidae	Anthias	Anthias taeniatus				hermaphrodite						
Perciformes	Serranidae	Centropristis	Centropristis striata				hermaphrodite						
Perciformes	Serranidae	Cephalopholis	Cephalopholis cruentata				hermaphrodite						
Perciformes	Serranidae	Cephalopholis	Cephalopholis fulva				hermaphrodite						
Perciformes	Serranidae	Cephalopholis	Cephalopholis taeniops				hermaphrodite						
Perciformes	Serranidae	Chelidoperca	Chelidoperca hirundinacea				hermaphrodite						
Perciformes	Serranidae	Diplectrum	Diplectrum formosum	48	48		hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus adscensionis	48	48		hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus aeneus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus akaara				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus bruneus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus chlorostigma				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus coioides	48	48		hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus gauza				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus guttatus	48	48		hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus malabaricus	48	48		hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus marginatus	48	48		hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus morio				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus niveatus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus polyphekadion				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus rivulatus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus septemfasciatus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus striatus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus striatus				hermaphrodite						
Perciformes	Serranidae	Epinephelus	Epinephelus tauvina	48	48		hermaphrodite						
Perciformes	Serranidae	Hemanthias	Hemanthias vivanus				hermaphrodite						
Perciformes	Serranidae	Holanthias	Holanthias martinicensis				hermaphrodite						
Perciformes	Serranidae	Hypoplectrodes	Hypoplectrodes huntii				hermaphrodite						
Perciformes	Serranidae	Hypoplectrodes	Hypoplectrodes maccullochi				hermaphrodite						
Perciformes	Serranidae	Hypoplectrus	Hypoplectrus nigricans				hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca bonaci				hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca interstitialis				hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca microlepis				hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca phenax				hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca rubra	48	48		hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca tigris				hermaphrodite						
Perciformes	Serranidae	Mycteroperca	Mycteroperca venenosa				hermaphrodite						
Perciformes	Serranidae	Paralabrax	Paralabrax humeralis				hermaphrodite						
Perciformes	Serranidae	Paralabrax	Paralabrax maculatofasciatus				hermaphrodite						
Perciformes	Serranidae	Petrometopon	Petrometopon cruentatum				hermaphrodite						
Perciformes	Serranidae	Plectropomus	Plectropomus leopardus				hermaphrodite						
Perciformes	Serranidae	Plectropomus	Plectropomus maculatus				hermaphrodite						
Perciformes	Serranidae	Pseudanthias	Pseudanthias bicolor				hermaphrodite						
Perciformes	Serranidae	Pseudanthias	Pseudanthias squamipinnis				hermaphrodite						
Perciformes	Serranidae	Sacura	Sacura margaritacea				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus baldwini				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus cabrilla	48	48		hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus fasciatus				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus hepatus				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus phoebe				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus scriba	48	48		hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus subligarius				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus tigrinus				hermaphrodite						
Perciformes	Serranidae	Serranus	Serranus tortugarum				hermaphrodite						
Perciformes	Sparidae	Acanthopagrus	Acanthopagrus australis				hermaphrodite						
Perciformes	Sparidae	Acanthopagrus	Acanthopagrus berda				hermaphrodite						
Perciformes	Sparidae	Acanthopagrus	Acanthopagrus bifasciatus				hermaphrodite						
Perciformes	Sparidae	Acanthopagrus	Acanthopagrus butcheri				hermaphrodite						
Perciformes	Sparidae	Acanthopagrus	Acanthopagrus latus	48	48		hermaphrodite						
Perciformes	Sparidae	Acanthopagrus	Acanthopagrus schlegeli	48	48		hermaphrodite						
Perciformes	Sparidae	Calamus	Calamus leucosteus				hermaphrodite						
Perciformes	Sparidae	Calamus	Calamus nodosus				hermaphrodite						
Perciformes	Sparidae	Cheimerius	Cheimerius nufar				hermaphrodite						
Perciformes	Sparidae	Chrysoblephus	Chrysoblephus cristiceps				hermaphrodite						
Perciformes	Sparidae	Chrysoblephus	Chrysoblephus laticeps				hermaphrodite						
Perciformes	Sparidae	Chrysoblephus	Chrysoblephus puniceus				hermaphrodite						
Perciformes	Sparidae	Dentex	Dentex gibbosus				hermaphrodite						
Perciformes	Sparidae	Dentex	Dentex tumifrons				hermaphrodite						
Perciformes	Sparidae	Diplodus	Diplodus annularis	48	48		hermaphrodite						
Perciformes	Sparidae	Diplodus	Diplodus sargus	48	48		hermaphrodite						
Perciformes	Sparidae	Lithognathus	Lithognathus aureti				hermaphrodite						
Perciformes	Sparidae	Lithognathus	Lithognathus lithognathus				hermaphrodite						
Perciformes	Sparidae	Lithognathus	Lithognathus mormyrus	48	48		hermaphrodite						
Perciformes	Sparidae	Pachymetopon	Pachymetopon grande				hermaphrodite						
Perciformes	Sparidae	Pagellus	Pagellus acarne	48	48		hermaphrodite						
Perciformes	Sparidae	Pagellus	Pagellus bogaraveo				hermaphrodite						
Perciformes	Sparidae	Pagellus	Pagellus erythrinus				hermaphrodite						
Perciformes	Sparidae	Pagellus	Pagellus mormyrus				hermaphrodite						
Perciformes	Sparidae	Pagrus	Pagrus auriga				hermaphrodite						
Perciformes	Sparidae	Pagrus	Pagrus caeruleostictus				hermaphrodite						
Perciformes	Sparidae	Pagrus	Pagrus pagrus				hermaphrodite						
Perciformes	Sparidae	Pterogymnus	Pterogymnus laniarius				hermaphrodite						
Perciformes	Sparidae	Rhabdosargus	Rhabdosargus globiceps				hermaphrodite						
Perciformes	Sparidae	Rhabdosargus	Rhabdosargus haffara				hermaphrodite						
Perciformes	Sparidae	Sarpa	Sarpa salpa	48	48		hermaphrodite						
Perciformes	Sparidae	Sparidentex	Sparidentex hasta				hermaphrodite						
Perciformes	Sparidae	Sparodon	Sparodon durbanensis				hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus aries				hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus aurata	48	48		hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus caeruleosticus				hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus latus				hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus longispinnis				hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus macrocephalus				hermaphrodite						
Perciformes	Sparidae	Sparus	Sparus pagrus				hermaphrodite						
Perciformes	Sparidae	Spondyliosoma	Spondyliosoma cantharus				hermaphrodite						
Perciformes	Terapontidae	Bidyanus	Bidyanus bidyanus				hermaphrodite						
Perciformes	Terapontidae	Terapon	Terapon jarbua	48	48		hermaphrodite						
Perciformes	Trichodontidae	Arctoscopus	Arctoscopus japonicus	48	48		gonochorous	XY	male heterogametic				
Perciformes	Trichonotidae	Trichonotus	Trichonotus filamentosus				hermaphrodite						
Petromyzontiformes	Petromyzontidae	Ichthyomyzon	Ichthyomyzon gagei				gonochorous				ESD_other		
Petromyzontiformes	Petromyzontidae	Lethenteron	Lethenteron camtschaticum				gonochorous				ESD_other		
Pleuronectiformes	Bothidae	Bothus	Bothus podas	38	38		gonochorous	XY	male heterogametic				
Pleuronectiformes	Cynoglossidae	Symphurus	Symphurus plagiusa	46	45		gonochorous	XO	male heterogametic				
Pleuronectiformes	Paralichthyidae	Paralichthys	Paralichthys olivaceus	48	48		gonochorous	homomorphic	male heterogametic		TSD	yes	
Pleuronectiformes	Pleuronectidae	Limanda	Limanda yokohamae				gonochorous				TSD		
Pleuronectiformes	Pleuronectidae	Verasper	Verasper moseri	46	46		gonochorous				TSD		
Pleuronectiformes	Soleidae	Microchirus	Microchirus ocellatus	42	42		gonochorous	homomorphic	male heterogametic				
Rajiformes	Dasyatidae	Dasyatis	Dasyatis sabina	68	68		gonochorous	homomorphic	male heterogametic				
Rajiformes	Dasyatidae	Dasyatis	Dasyatis sayi	68	68		gonochorous	homomorphic	male heterogametic				
Rajiformes	Potamotrygonidae	Potamotrygon	Potamotrygon falkneri	66	65		gonochorous	complex XY	male heterogametic				
Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos productus	92	92		gonochorous	XY	male heterogametic				
Salmoniformes	Argentinidae	Argentina	Argentina silus	44	44		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Bathylagidae	Bathylagus	Bathylagus milleri				gonochorous	homomorphic	male heterogametic				
Salmoniformes	Bathylagidae	Bathylagus	Bathylagus ochotensis	54	54		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Bathylagidae	Bathylagus	Bathylagus stilbius	64	64		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Bathylagidae	Bathylagus	Bathylagus wesethi	36	36		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Bathylagidae	Leuroglossus	Leuroglossus stilbius	62	62		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Galaxiidae	Galaxias	Galaxias platei	30	30		gonochorous	XO	male heterogametic				
Salmoniformes	Salmonidae	Coregonus	Coregonus sardinella				gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Hucho	Hucho hucho				gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus gorbuscha	52	52		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus kisutch	60	60		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus lagocephalus				gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus mykiss	60	60		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus tshawytscha	68	68		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Salmo	Salmo salar	58	58		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Salmo	Salmo trutta	80	80		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Salvelinus	Salvelinus alpinus	80	80		gonochorous	homomorphic	male heterogametic				
Salmoniformes	Salmonidae	Salvelinus	Salvelinus namaycush				gonochorous	homomorphic	male heterogametic				
Scorpaeniformes	Tetrarogidae	Hypodytes	Hypodytes rubripinnis	48	47		gonochorous	complex XY	male heterogametic				
Siluriformes	Ariidae	Netuma	Netuma barba	56	56		gonochorous	homomorphic	male heterogametic				
Siluriformes	Bagridae	Mystus	Mystus gulio	58	58		gonochorous	homomorphic	male heterogametic				
Siluriformes	Bagridae	Mystus	Mystus tengara	54	54		gonochorous	homomorphic	female heterogametic				
Siluriformes	Callichthyidae	Hoplosternum	Hoplosternum littorale				gonochorous				TSD		
Siluriformes	Clariidae	Clarias	Clarias batrachus				gonochorous	homomorphic	female heterogametic				
Siluriformes	Clariidae	Clarias	Clarias fuscus	56	56		gonochorous	homomorphic	male heterogametic				
Siluriformes	Clariidae	Clarias	Clarias gariepinus	56	56		gonochorous	homomorphic	male heterogametic				
Siluriformes	Ictaluridae	Ictalurus	Ictalurus punctatus	58	58		gonochorous		female heterogametic		TSD	yes	
Siluriformes	Loricariidae	Harttia	Harttia carvalhoi	52	53		gonochorous	complex XY	male heterogametic				
Siluriformes	Loricariidae	Hisonotus	Hisonotus leucofrenatus	54	54		gonochorous	ZW	female heterogametic				
Siluriformes	Loricariidae	Hypostomus	Hypostomus ancistroides	68	68		gonochorous	homomorphic	male heterogametic				
Siluriformes	Loricariidae	Hypostomus	Hypostomus sp.	64	64		gonochorous	ZW	female heterogametic				
Siluriformes	Loricariidae	Microlepidogaster	Microlepidogaster leucofrenatus				gonochorous	homomorphic	female heterogametic				
Siluriformes	Loricariidae	Plecostomus	Plecostomus ancistroides	68	68		gonochorous	homomorphic	male heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis bastiani				gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis budgetti				gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis courteti				gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis filamentosus				gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis ocellifer				gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis schall	54	54		gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis sorex				gonochorous	homomorphic	female heterogametic				
Siluriformes	Mochokidae	Synodontis	Synodontis violaceus				gonochorous	homomorphic	female heterogametic				
Siluriformes	Pimelodidae	Imparfinis	Imparfinis mirini	58	58		gonochorous	homomorphic	female heterogametic				
Siluriformes	Pimelodidae	Sorubim	Sorubim lima				hermaphrodite						
Siluriformes	Siluridae	Ompok	Ompok bimaculatus	42	41		gonochorous	complex XY	male heterogametic				
Squatiniformes	Squatinidae	Squatina	Squatina californica	88	88		gonochorous	XY	male heterogametic				
Stomiiformes	Gonostomatidae	Cyclothone	Cyclothone atraria				hermaphrodite						
Stomiiformes	Gonostomatidae	Cyclothone	Cyclothone microdon				hermaphrodite						
Stomiiformes	Gonostomatidae	Gonostoma	Gonostoma bathyphilum				hermaphrodite						
Stomiiformes	Gonostomatidae	Gonostoma	Gonostoma elongatum				hermaphrodite						
Stomiiformes	Gonostomatidae	Gonostoma	Gonostoma gracile				hermaphrodite						
Synbranchiformes	Mastacembelidae	Mastacembelus	Mastacembelus aculeatus	48	48		gonochorous	homomorphic	male heterogametic				
Synbranchiformes	Mastacembelidae	Sinobdella	Sinobdella sinensis	48	48		gonochorous	XY	male heterogametic				
Synbranchiformes	Synbranchidae	Monopterus	Monopterus albus	24	24		hermaphrodite						
Tetraodontiformes	Balistidae	Odonus	Odonus niger	42	42		gonochorous	homomorphic	male heterogametic				
Tetraodontiformes	Balistidae	Rhinecanthus	Rhinecanthus aculeatus	44	44		gonochorous	homomorphic	male heterogametic				
Tetraodontiformes	Balistidae	Rhinecanthus	Rhinecanthus echarpe	44	44		gonochorous	homomorphic	male heterogametic				
Tetraodontiformes	Monacanthidae	Stephanolepis	Stephanolepis cirrhifer	34	33		gonochorous	complex XY	male heterogametic				
Tetraodontiformes	Monacanthidae	Stephanolepis	Stephanolepis hispidus	34	33		gonochorous	complex XY	male heterogametic				
Tetraodontiformes	Tetraodontidae	Arothron	Arothron nigropunctatus	38	37		gonochorous	complex XY	male heterogametic				
Tetraodontiformes	Tetraodontidae	Takifugu	Takifugu rubripes	44	44		gonochorous	homomorphic	male heterogametic				
Tetraodontiformes	Tetraodontidae	Tetraodon	Tetraodon nigroviridis	42	42		gonochorous	homomorphic					
Zeiformes	Zeidae	Zeus	Zeus faber	44	42		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Aepyceros	Aepyceros melampus	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Ammotragus	Ammotragus lervia	58	58		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	56	56		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Bison	Bison bison	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Bos	Bos indicus	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Bos	Bos taurus	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Boselaphus	Boselaphus tragocamelus	46	46		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Bubalus	Bubalus bubalis	50	50		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Capra	Capra hircus	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Capra	Capra ibex	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Cephalophus	Cephalophus silvicultor	60	60		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella dorcas	30	31		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella gazella	34	35		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella granti	30	31		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella leptoceros	32	33		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella spekei	32	33		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella subgutturosa	30	31		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Bovidae	Gazella	Gazella thomsoni	58	58		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Hemitragus	Hemitragus jemlahicus	48	48		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Naemorhedus	Naemorhedus goral	55	55		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Oreamnos	Oreamnos americanus	42	42		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Ovis	Ovis aries	54	54		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Ovis	Ovis orientalis	54	54		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Syncerus	Syncerus caffer	52	52		gonochorous	XY	male heterogametic				
Cetartiodactyla	Camelidae	Camelus	Camelus bactrianus	74	74		gonochorous	XY	male heterogametic				
Cetartiodactyla	Camelidae	Vicugna	Vicugna vicugna	74	74		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Alces	Alces alces	68	68		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Axis	Axis axis	66	66		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Capreolus	Capreolus capreolus	70	70		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Cervus	Cervus elaphus	68	68		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Cervus	Cervus unicolor	58	58		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Dama	Dama dama	68	68		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Elaphurus	Elaphurus davidianus	68	68		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Hydropotes	Hydropotes inermis	70	70		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Muntiacus	Muntiacus muntjak	6	7		gonochorous	complex XY	male heterogametic				
Cetartiodactyla	Cervidae	Muntiacus	Muntiacus reevesi	46	46		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Odocoileus	Odocoileus hemionus	70	70		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Odocoileus	Odocoileus virginianus	70	70		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Pudu	Pudu puda	70	70		gonochorous	XY	male heterogametic				
Cetartiodactyla	Cervidae	Rangifer	Rangifer tarandus	70	70		gonochorous	XY	male heterogametic				
Cetartiodactyla	Suidae	Sus	Sus scrofa	36	36		gonochorous	XY	male heterogametic				
Cetartiodactyla	Tayassuidae	Tayassu	Tayassu albirostris	26	26		gonochorous	XY	male heterogametic				
Cetartiodactyla	Tayassuidae	Tayassu	Tayassu tajacu	30	30		gonochorous	XY	male heterogametic				
Cetartiodactyla	Bovidae	Tragelaphus	Tragelaphus spekii	30	30		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Alopex	Alopex lagopus	50	50		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Canis	Canis familiaris	78	78		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Canis	Canis latrans	78	78		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Lycaon	Lycaon pictus	38	38		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Nyctereutes	Nyctereutes procyonoides	42	42		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Urocyon	Urocyon cinereoargenteus	66	66		gonochorous	XY	male heterogametic				
Carnivora	Canidae	Vulpes	Vulpes vulpes	36	36		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Acinonyx	Acinonyx jubatus	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis bengalensis	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis catus	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis concolor	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis geoffroyi	36	36		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis manul	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis nigripes	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis pardalis	36	36		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis serval	38	38		gonochorous	XY	male heterogametic				
Carnivora	Felidae	Felis	Felis silvestris	38	38		gonochorous	XY	male heterogametic				
