Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Coleoptera	Byrrhidae	Cytilus	alternatus	gonochorous	XY	male heterogametic			18	18
Coleoptera	Cantharidae	Cantharis	cryptica	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	fusca	gonochorous	XY	male heterogametic			20	20
Coleoptera	Cantharidae	Cantharis	fusca	gonochorous					14	
Coleoptera	Cantharidae	Cantharis	lateralis	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	livida	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	nigra	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	nigricans	gonochorous					14	
Coleoptera	Cantharidae	Cantharis	pallida	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	pellucida	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	rufa	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	rustica	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Cantharis	thoracica	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	expansus	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	fallax	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	flavipes	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	lineatus	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	riograndensis	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Chauliognathus	tetrapunctatus	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Malthinus	seriepunctatus	gonochorous					12	
Coleoptera	Cantharidae	Malthodes	dispar	gonochorous	XO	male heterogametic			12	11
Coleoptera	Cantharidae	Malthodes	minimus	gonochorous					12	
Coleoptera	Cantharidae	Rhagonycha	fulva	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Rhagonycha	lignosa	gonochorous					14	
Coleoptera	Cantharidae	Rhagonycha	limbata	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Rhagonycha	lutea	gonochorous	XO	male heterogametic			14	13
Coleoptera	Cantharidae	Rhagonycha	testacea	gonochorous	XO	male heterogametic			14	13
Coleoptera	Carabidae	Abax	ater	gonochorous						35
Coleoptera	Carabidae	Abax	ovalis	gonochorous						35
Coleoptera	Carabidae	Abax	parallelepipedus	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Abax	parallelus	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Acinopus	giganteus							37
Coleoptera	Carabidae	Acinopus	picipes	gonochorous						37
Coleoptera	Carabidae	Acupalpus	brunnipes							45
Coleoptera	Carabidae	Acupalpus	elegans	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Acupalpus	maculatus							39
Coleoptera	Carabidae	Agonum	corvus							39
Coleoptera	Carabidae	Agonum	dolens	gonochorous	XO	male heterogametic			40	39
Coleoptera	Carabidae	Agonum	ericeti	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Agonum	extensicolle	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	fuliginosum	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	gracile							36
Coleoptera	Carabidae	Agonum	livens	gonochorous	XO	male heterogametic			44	43
Coleoptera	Carabidae	Agonum	marginatum	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	micans							35
Coleoptera	Carabidae	Agonum	moestum	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Agonum	muelleri	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	nigrum	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Agonum	retractum	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	sexpunctatum	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Agonum	thoreyi	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Agonum	viridicupreum	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Amara	aenea	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Amara	apricaria	gonochorous	XO	male heterogametic			34	33
Coleoptera	Carabidae	Amara	aulica	gonochorous						33
Coleoptera	Carabidae	Amara	communis	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Amara	equestris						30	
Coleoptera	Carabidae	Amara	familiaris	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Amara	familiaris	gonochorous	XO	male heterogametic			34	33
Coleoptera	Carabidae	Amara	fulva	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Amara	giganteus	gonochorous	XO	male heterogametic			42	41
Coleoptera	Carabidae	Amara	ingenua	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Amara	montivaga	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Amara	plebeja	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Amara	rufescens						24	
Coleoptera	Carabidae	Amara	similata	gonochorous	XY	male heterogametic			32	32
Coleoptera	Carabidae	Amara	simplex						20	
Coleoptera	Carabidae	Amblycheila	baroni	gonochorous	XY	male heterogametic			44	44
Coleoptera	Carabidae	Amblytelus	curtus	gonochorous	XY	male heterogametic			30	30
Coleoptera	Carabidae	Amphasia	interstitialis	gonochorous						36
Coleoptera	Carabidae	Amphasia	sericea	gonochorous	XO	male heterogametic			30	29
Coleoptera	Carabidae	Anchomenidius	astur	gonochorous						43
Coleoptera	Carabidae	Anchomenus	dorsalis	gonochorous	XY	male heterogametic			44	44
Coleoptera	Carabidae	Anisodactylus	binotatus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Anisodactylus	hispanus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Anisodactylus	signatus	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Anisodactylus	virens	gonochorous	XO	male heterogametic			38	37
Coleoptera	Carabidae	Anthia	sexguttata	gonochorous	XO	male heterogametic			36	35
Coleoptera	Carabidae	Aptinus	displosor	gonochorous						32
Coleoptera	Carabidae	Asaphidion	caraboides	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Asaphidion	curtum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Asaphidion	rossii							24
Coleoptera	Carabidae	Baudia	anomala	gonochorous	XO	male heterogametic			46	45
Coleoptera	Carabidae	Bembidion	aeneicolle	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	aenulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	alaskense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	americanum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	anchonoderum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	antiquum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	aratum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	arcticum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	arenobilis	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	arizonae	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	articulatum	gonochorous					24	
Coleoptera	Carabidae	Bembidion	ascendens	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	assimile	gonochorous						24
Coleoptera	Carabidae	Bembidion	atrocoeruleum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	balli	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	basicorne	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	bellorum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	bifossulatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	biguttatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	bimaculatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	bipunctatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	brachythorax	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	brevistriatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	californicum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	callosum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	carinula	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	carolinense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	castor	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	castum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	chalceum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	coloradense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	complanulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	compressum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	concolor	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	concretum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	confusum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	connivens	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	constricticolle	gonochorous						22
Coleoptera	Carabidae	Bembidion	cordatum	gonochorous						22
Coleoptera	Carabidae	Bembidion	coxendix	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	coxendix	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	decorum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	diligens	gonochorous						22
Coleoptera	Carabidae	Bembidion	doris	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	dorsale	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	dudichi	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	ephippium	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	flebile	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	fortestriatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	foveum							24
Coleoptera	Carabidae	Bembidion	foveum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	frontale	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	fumigatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	genei	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	geniculatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	gordoni	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	graciliforme	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	grapei	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	gratiosum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	guttula	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	haruspex	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	hispanicum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	honestum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	humboldtense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	hyperboraeorum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	impotens	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	incrematum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	indistinctum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	insulatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	integrum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	intermedium	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	interventor	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	iricolor	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	iridescens	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	iridescens	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	lampros	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	lapponicum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	latiplaga	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	laxatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	lenae	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	levigatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	louisella	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	lunulatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	manningense	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	mexicanum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	millerianum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	mimus	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	minimum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	modestum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	morulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	mundum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	mutatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	nebraskense	gonochorous	XY	male heterogametic			22	22
Coleoptera	Carabidae	Bembidion	nigripes	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	nigrocoeruleum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	nigrum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	nitidum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	obliquulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	obscurellum	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	obtusum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	occultator	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	octomaculatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	patruele	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	petrosum	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	planatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	planiusculum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	planum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	platynoides	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	poculare	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	properans	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	pseudocautum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	punctatostriatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	punctulatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	punctulatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	quadrifoveolatum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	quadripustulatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	quadrulum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	rapidum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	recticolle	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	ripicola	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	roosvelti	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	rothfelsi	gonochorous	XY	male heterogametic			34	34
Coleoptera	Carabidae	Bembidion	ruficorne	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	rufinum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	rufotinctum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	rupicola	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	salebratum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	salinarium	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	scopulinum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	semicinctum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	semistriatum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	siculum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	sierricola	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	simplex	gonochorous						22
Coleoptera	Carabidae	Bembidion	sordidum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	sp.	gonochorous	XY	male heterogametic			32	32
Coleoptera	Carabidae	Bembidion	tairuense	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	tenellum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	tetracolum	gonochorous	XO	male heterogametic			24	23
Coleoptera	Carabidae	Bembidion	tetracolum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	tetracolum	gonochorous	XY	male heterogametic			26	26
Coleoptera	Carabidae	Bembidion	texanum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	tibiale	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	timidum	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	transparens	gonochorous	XY	male heterogametic			24	24
Coleoptera	Carabidae	Bembidion	transversale	gonochorous	XY	male heterogametic			24	24
