"distribution","max","median","minimum","resolved_name"
"13-26","26","13","13","Phyllanthus niruroides"
"13","13","13","13","Phyllanthus nummulariifolius"
"26","26","26","26","Phyllanthus nutans"
"6-12-14-28","28","12","6","Phyllanthus odontadenius"
"13","13","13","13","Phyllanthus ovalifolius"
"12-26","26","12","12","Phyllanthus parvifolius"
"13","13","13","13","Phyllanthus pentandrus"
"26","26","26","26","Phyllanthus pentaphyllus"
"13","13","13","13","Phyllanthus petraeus"
"13","13","13","13","Phyllanthus pinnatus"
"8","8","8","8","Phyllanthus polygonoides"
"25-39","39","25","25","Phyllanthus pulcher"
"28","28","28","28","Phyllanthus ramillosus"
"13-14","14","13","13","Phyllanthus reticulatus"
"13","13","13","13","Phyllanthus revaughanii"
"7-13","13","13","7","Phyllanthus rheedei"
"104","104","104","104","Phyllanthus subcarnosus"
"13","13","13","13","Phyllanthus tenellus"
"7-13-24-25-26","26","26","7","Phyllanthus urinaria"
"13-26-44","44","13","13","Phyllanthus ussuriensis"
"11-12-13","13","13","11","Phyllanthus virgatus"
"8","8","8","8","Phyllanthus warnockii"
"20","20","20","20","Phyllarthron comorense"
"11","11","11","11","Phyllis nobla"
"11","11","11","11","Phyllis viscosa"
"11","11","11","11","Phyllodium elegans"
"11","11","11","11","Phyllodium pulchellum"
"12","12","12","12","Phyllodoce caerulea"
"12-24","24","12","12","Phyllodoce empetriformis"
"12","12","12","12","Phyllodoce glanduliflora"
"10","10","10","10","Phyllopentas tenuis"
"12","12","12","12","Phyllorachis sagittata"
"8-10-20","20","10","8","Phyllospadix iwatensis"
"8-10-83","83","10","8","Phyllospadix japonicus"
"24","24","24","24","Phyllostachys acuta"
"24","24","24","24","Phyllostachys angusta"
"24","24","24","24","Phyllostachys arcana"
"24","24","24","24","Phyllostachys atrovaginata"
"24","24","24","24","Phyllostachys aurea"
"24","24","24","24","Phyllostachys aureosulcata"
"24-35-37","37","24","24","Phyllostachys bambusoides"
"24","24","24","24","Phyllostachys dulcis"
"18-24","24","24","18","Phyllostachys edulis"
"24","24","24","24","Phyllostachys elegans"
"24","24","24","24","Phyllostachys fimbriligula"
"24-27","27","24","24","Phyllostachys flexuosa"
"24","24","24","24","Phyllostachys glabrata"
"24","24","24","24","Phyllostachys glauca"
"24","24","24","24","Phyllostachys heteroclada"
"24","24","24","24","Phyllostachys incarnata"
"24","24","24","24","Phyllostachys iridescens"
"24","24","24","24","Phyllostachys kwangsiensis"
"12-24","24","24","12","Phyllostachys makinoi"
"24","24","24","24","Phyllostachys mannii"
"24","24","24","24","Phyllostachys meyeri"
"24","24","24","24","Phyllostachys nidularia"
"24-27","27","24","24","Phyllostachys nigra"
"24","24","24","24","Phyllostachys nuda"
"22-24","24","24","22","Phyllostachys prominens"
"24","24","24","24","Phyllostachys propinqua"
"24","24","24","24","Phyllostachys rubromarginata"
"24","24","24","24","Phyllostachys sulphurea"
"23-24","24","24","23","Phyllostachys violascens"
"24","24","24","24","Phyllostachys viridiglaucescens"
"24","24","24","24","Phyllostachys vivax"
"33","33","33","33","Phyllostegia glabra"
"32","32","32","32","Phyllostegia grandiflora"
"32","32","32","32","Phyllostegia mollis"
"7","7","7","7","Phyllota phylicoides"
"13-14","14","13","13","Phymatarum borneense"
"17","17","17","17","Phymosia umbellata"
"12","12","12","12","Physalis acutifolia"
"12-24","24","24","12","Physalis angulata"
"12","12","12","12","Physalis angustiphysa"
"12","12","12","12","Physalis arenicola"
"12","12","12","12","Physalis carpenteri"
"12","12","12","12","Physalis cinerascens"
"12","12","12","12","Physalis comata"
"12","12","12","12","Physalis cordata"
"12","12","12","12","Physalis crassifolia"
"12-24","24","12","12","Physalis divaricata"
"12","12","12","12","Physalis elliottii"
"12","12","12","12","Physalis fendleri"
"12","12","12","12","Physalis galapagoensis"
"12","12","12","12","Physalis glabra"
"12","12","12","12","Physalis glutinosa"
"12","12","12","12","Physalis gracilis"
"12","12","12","12","Physalis grisea"
"12-24","24","12","12","Physalis hederifolia"
"12","12","12","12","Physalis heterophylla"
"12","12","12","12","Physalis ignota"
"12","12","12","12","Physalis ixocarpa"
"12","12","12","12","Physalis lagascae"
"11-12-22","22","11","11","Physalis lobata"
"12-24","24","12","12","Physalis longifolia"
"12-24-36","36","24","12","Physalis minima"
"12","12","12","12","Physalis mollis"
"12","12","12","12","Physalis neomexicana"
"12","12","12","12","Physalis nicandroides"
"12","12","12","12","Physalis nyctaginea"
"12","12","12","12","Physalis patula"
"12","12","12","12","Physalis pendula"
"12-24-36","36","24","12","Physalis peruviana"
"12","12","12","12","Physalis philadelphica"
"12","12","12","12","Physalis pruinosa"
"12-24","24","12","12","Physalis pubescens"
"12","12","12","12","Physalis pumila"
"12","12","12","12","Physalis sordida"
"12","12","12","12","Physalis subglabrata"
"12","12","12","12","Physalis virginiana"
"12","12","12","12","Physalis viscosa"
"4-5-7-8-12","12","5","4","Physaria acutifolia"
"5","5","5","5","Physaria angustifolia"
"5-9","9","9","5","Physaria arenosa"
"5","5","5","5","Physaria argentea"
"6-7-8-9-12-15-16-18","18","9","6","Physaria argyraea"
"5-9-10","10","5","5","Physaria arizonica"
"4","4","4","4","Physaria bellii"
"4-8","8","4","4","Physaria brassicoides"
"10","10","10","10","Physaria calderi"
"4-5-8-12","12","5","4","Physaria chambersii"
"4-8-12-28","28","8","4","Physaria didymocarpa"
"5-15","15","5","5","Physaria douglasii"
"6-7-12","12","6","6","Physaria fendleri"
"7","7","7","7","Physaria filiformis"
"4-5-8-12","12","5","4","Physaria floribunda"
"7","7","7","7","Physaria globosa"
"6-16","16","6","6","Physaria gordonii"
"6","6","6","6","Physaria gracilis"
"8-9-10-18","18","9","8","Physaria intermedia"
"6","6","6","6","Physaria lindheimeri"
"25","25","25","25","Physaria mendocina"
"4-8","8","8","4","Physaria newberryi"
"5","5","5","5","Physaria occidentalis"
"6-12-18-19-23-24-25-26-28-36","36","18","6","Physaria ovalifolia"
"6","6","6","6","Physaria pallida"
"5","5","5","5","Physaria pinetorum"
"9-18","18","9","9","Physaria purpurea"
"5-9-10-20","20","9","5","Physaria rectipes"
"5-10","10","5","5","Physaria recurvata"
"6","6","6","6","Physaria schaffneri"
"5-6","6","5","5","Physaria spatulata"
"5","5","5","5","Physaria subumbellata"
"5-10","10","5","5","Physaria tenella"
"8","8","8","8","Physocalymma scaberrimum"
"9","9","9","9","Physocarpus amurensis"
"9","9","9","9","Physocarpus bracteatus"
"9","9","9","9","Physocarpus capitatus"
"9","9","9","9","Physocarpus monogynus"
"9","9","9","9","Physocarpus opulifolius"
"9","9","9","9","Physocarpus ribesifolius"
"9","9","9","9","Physocarpus stellatus"
"24","24","24","24","Physochlaina physaloides"
"21-41","41","21","21","Physochlaina praealta"
"16","16","16","16","Physokentia dennisii"
"17","17","17","17","Physoplexis comosa"
"8","8","8","8","Physoptychis caspica"
"14-16","16","16","14","Physorhynchus brahuicus"
"16","16","16","16","Physorhynchus chamaerapistrum"
"9","9","9","9","Physospermopsis delavayi"
"9","9","9","9","Physospermopsis rubrinervis"
"7-8-11","11","8","7","Physospermum cornubiense"
"19","19","19","19","Physostegia angustifolia"
"19","19","19","19","Physostegia correllii"
"19","19","19","19","Physostegia digitalis"
"19","19","19","19","Physostegia godfreyi"
"19","19","19","19","Physostegia intermedia"
"38","38","38","38","Physostegia ledinghamii"
"38","38","38","38","Physostegia leptophylla"
"7-19","19","7","7","Physostegia parviflora"
"19","19","19","19","Physostegia pulchella"
"19","19","19","19","Physostegia purpurea"
"7-19-38","38","19","7","Physostegia virginiana"
"11","11","11","11","Physostigma mesoponticum"
"18","18","18","18","Phytelephas aequatorialis"
"12-18","18","18","12","Phytelephas macrocarpa"
"12","12","12","12","Phyteuma betonicifolium"
"9-13","13","13","9","Phyteuma charmelii"
"14","14","14","14","Phyteuma confusum"
"12","12","12","12","Phyteuma cordatum"
"12-14","14","14","12","Phyteuma globulariifolium"
"14","14","14","14","Phyteuma hedraianthifolium"
"8-12-14","14","14","8","Phyteuma hemisphaericum"
"11-14","14","14","11","Phyteuma humile"
"11-12-13","13","11","11","Phyteuma nigrum"
"11-12-13","13","11","11","Phyteuma orbiculare"
"11-13","13","11","11","Phyteuma ovatum"
"12","12","12","12","Phyteuma persicifolium"
"13-18","18","13","13","Phyteuma scheuchzeri"
"14","14","14","14","Phyteuma serratum"
"10","10","10","10","Phyteuma sieberi"
"11-12-18","18","11","11","Phyteuma spicatum"
"12","12","12","12","Phyteuma vagneri"
"9-18-36","36","18","9","Phytolacca acinosa"
"9-18","18","18","9","Phytolacca americana"
"18","18","18","18","Phytolacca bogotensis"
"18","18","18","18","Phytolacca dioica"
"18","18","18","18","Phytolacca dodecandra"
"18-36","36","18","18","Phytolacca esculenta"
"9","9","9","9","Phytolacca icosandra"
"36","36","36","36","Phytolacca japonica"
"18","18","18","18","Phytolacca octandra"
"18","18","18","18","Phytolacca rivinoides"
"36","36","36","36","Phytolacca tetramera"
"11","11","11","11","Piaranthus comptus"
"11","11","11","11","Piaranthus framesii"
"22","22","22","22","Piaranthus globosus"
"11","11","11","11","Piaranthus punctatus"
"23","23","23","23","Picconia excelsa"
"14","14","14","14","Pickeringia montana"
"11-16-17","17","16","11","Picnomon acarna"
"12-24-25","25","24","12","Picradeniopsis oppositifolia"
"12","12","12","12","Picradeniopsis woodhousei"
"11","11","11","11","Picralima nitida"
"30","30","30","30","Picrasma excelsa"
"12","12","12","12","Picrasma javanica"
"25","25","25","25","Picrasma quassioides"
"5","5","5","5","Picris angustifolia"
"5-8","8","5","5","Picris asplenioides"
"4-5","5","5","4","Picris babylonica"
"5","5","5","5","Picris burbidgeae"
"5","5","5","5","Picris comosa"
"5","5","5","5","Picris cupuligera"
"5","5","5","5","Picris cyrenaica"
"5","5","5","5","Picris evae"
"5","5","5","5","Picris hieracioides"
"5-10-15","15","10","5","Picris hispanica"
"15","15","","15","Picris hispidissima"
"5","5","5","5","Picris longirostris"
"5-10","10","5","5","Picris morrisonensis"
"5","5","5","5","Picris nuristanica"
"5","5","5","5","Picris pauciflora"
"5","5","5","5","Picris rhagadioloides"
"5","5","5","5","Picris scabra"
"5","5","5","5","Picris sinuata"
"5","5","5","5","Picris squarrosa"
"5","5","5","5","Picris strigosa"
"5","5","5","5","Picris willkommii"
"24","24","24","24","Picrodendron baccatum"
"7","7","7","7","Picrosia longifolia"
"9-18","18","9","9","Picrothamnus desertorum"
"10","10","10","10","Pictetia aculeata"
"12","12","12","12","Pieris floribunda"
"12","12","12","12","Pieris formosa"
"12","12","12","12","Pieris japonica"
"14","14","14","14","Pigafetta filaris"
"12","12","12","12","Pilea bracteosa"
"24","24","24","24","Pilea cadierei"
"12","12","12","12","Pilea krugii"
"12","12","12","12","Pilea melastomoides"
"18-21-24-25-30","30","21","18","Pilea microphylla"
"12","12","12","12","Pilea nummulariifolia"
"15","15","15","15","Pilea ovalis"
"12","12","12","12","Pilea pubescens"
"12-13","13","12","12","Pilea pumila"
"12","12","12","12","Pilea rivularis"
"12","12","12","12","Pilea ternifolia"
"12","12","12","12","Pilea umbrosa"
"12","12","12","12","Pilea yunquensis"
"11","11","11","11","Pileanthus filifolius"
"18","18","18","18","Pileostegia viburnoides"
"14-21","21","14","14","Piliostigma malabaricum"
"10-20-22","22","20","10","Pillansia templemannii"
"22","22","22","22","Pilocarpus microphyllus"
"18-22","22","22","18","Pilocarpus pennatifolius"
"44","44","44","44","Pilocarpus spicatus"
"22","22","22","22","Pilocarpus trachylophus"
"11","11","11","11","Pilocosta campanensis"
"33","33","33","33","Pilocosta oerstedii"
"11","11","11","11","Pilopleura tordyloides"
"9-18","18","18","9","Pilosella alpicola"
"9","9","9","9","Pilosella argyrocoma"
"9-15-18-27-36","36","18","9","Pilosella aurantiaca"
"18","18","18","18","Pilosella blyttiana"
"9","9","9","9","Pilosella breviscapa"
"9-18-36","36","18","9","Pilosella caespitosa"
"9","9","9","9","Pilosella castellana"
"18","18","18","18","Pilosella caucasica"
"18","18","18","18","Pilosella corymbuloides"
"9-18-27","27","18","9","Pilosella cymosa"
"18","18","18","18","Pilosella dubia"
"9-18","18","18","9","Pilosella echioides"
"18-21-27","27","27","18","Pilosella flagellaris"
"9-18","18","9","9","Pilosella floribunda"
"18-27","27","18","18","Pilosella fusca"
"18","18","18","18","Pilosella glomerata"
"9-18","18","9","9","Pilosella hoppeana"
"18","18","","18","Pilosella iserana"
"9-18","18","9","9","Pilosella lactucella"
"9","9","9","9","Pilosella laggeri"
"18-27","27","18","18","Pilosella macrostolona"
"27","27","27","27","Pilosella notha"
"9-18-21-24-27-36-45","45","18","9","Pilosella officinarum"
"9-18","18","9","9","Pilosella onegensis"
"9","9","9","9","Pilosella pavichii"
"9","9","9","9","Pilosella peleteriana"
"9","9","","9","Pilosella petraea"
"9-18-22-27","27","22","9","Pilosella piloselliflora"
"9-18-27","27","18","9","Pilosella piloselloides"
"18","18","18","18","Pilosella procera"
"9-18","18","9","9","Pilosella pseudopilosella"
"18-27","27","27","18","Pilosella rubra"
"18","18","18","18","Pilosella saussureoides"
"18","18","18","18","Pilosella schultesii"
"18-23-27","27","27","18","Pilosella stoloniflora"
"18","18","18","18","Pilosella tubulascens"
"9","9","9","9","Pilosella vahlii"
"11","11","11","11","Pilosocereus aureispinus"
"11","11","11","11","Pilosocereus aurisetus"
"11","11","11","11","Pilosocereus bohlei"
"22","22","22","22","Pilosocereus catingicola"
"22","22","22","22","Pilosocereus chrysacanthus"
"11","11","11","11","Pilosocereus chrysostele"
"11","11","11","11","Pilosocereus glaucochrous"
"11-44","44","11","11","Pilosocereus gounellei"
"11","11","11","11","Pilosocereus machrisii"
"11","11","11","11","Pilosocereus magnificus"
"11","11","11","11","Pilosocereus multicostatus"
"11-22","22","11","11","Pilosocereus pachycladus"
"11","11","11","11","Pilosocereus pentaedrophorus"
"11-22","22","11","11","Pilosocereus royenii"
"11","11","11","11","Pilosocereus tuberculatus"
"11","11","11","11","Pilosocereus vilaboensis"
"9","9","9","9","Pilostigma sanguineum"
"6","6","6","6","Pilostyles berteroi"
"30","30","30","30","Pilostyles thurberi"
"18","18","18","18","Pimelea cinerea"
"18","18","18","18","Pimelea curviflora"
"54","54","54","54","Pimelea drupacea"
"18","18","18","18","Pimelea flava"
"18","18","18","18","Pimelea glauca"
"36","36","36","36","Pimelea humilis"
"18-45","45","18","18","Pimelea ligustrina"
"18","18","18","18","Pimelea linifolia"
"18","18","18","18","Pimelea longifolia"
"18","18","18","18","Pimelea microphylla"
"18-36","36","18","18","Pimelea oreophila"
"18","18","18","18","Pimelea orthia"
"18-36","36","18","18","Pimelea prostrata"
"18","18","18","18","Pimelea pseudolyallii"
"36","36","36","36","Pimelea pygmaea"
"18","18","18","18","Pimelea sericea"
"18","18","18","18","Pimelea sericeovillosa"
"18","18","18","18","Pimelea serpyllifolia"
"18","18","18","18","Pimelea tomentosa"
"18","18","18","18","Pimelea traversii"
"18","18","18","18","Pimelea villosa"
"11","11","11","11","Pimelodendron amboinicum"
"11","11","11","11","Pimenta dioica"
"11","11","11","11","Pimenta pseudocaryophyllus"
"11","11","11","11","Pimenta racemosa"
"9-10","10","10","9","Pimpinella acuminata"
"10","10","10","10","Pimpinella anisoides"
"9-10","10","10","9","Pimpinella anisum"
"11","11","11","11","Pimpinella arguta"
"10","10","10","10","Pimpinella aurea"
"10-11","11","10","10","Pimpinella bicknellii"
"10-11","11","10","10","Pimpinella buchananii"
"11","11","11","11","Pimpinella calycina"
"9","9","9","9","Pimpinella candolleana"
"9-10","10","9","9","Pimpinella cretica"
"9-14","14","9","9","Pimpinella diversifolia"
"10","10","10","10","Pimpinella espanensis"
"10","10","10","10","Pimpinella flaccida"
"10","10","10","10","Pimpinella lutea"
"9-10-18","18","10","9","Pimpinella major"
"9-10","10","9","9","Pimpinella niitakayamensis"
"8-9-10","10","9","8","Pimpinella peregrina"
"9","9","9","9","Pimpinella petrosa"
"9-10","10","10","9","Pimpinella puberula"
"9","9","9","9","Pimpinella rockii"
"9-10-18-20","20","20","9","Pimpinella saxifraga"
"10","10","10","10","Pimpinella siifolia"
"11","11","11","11","Pimpinella smithii"
"9","9","9","9","Pimpinella stewartii"
"9","9","9","9","Pimpinella thellungiana"
"9","9","9","9","Pimpinella tirupatiensis"
"5-9-10-11-20","20","10","5","Pimpinella tragium"
"9-10","10","10","9","Pimpinella villosa"
