row_number	ncbi_taxid	phylum	subphylum	class	order	family	genus_species	common_name	c_value	chromosome_number	c_value_method	cell_type	standard_species	references
5707	9785	Chordata	Vertebrata	Mammalia	Proboscidea	Elephantidae	Loxodonta africana	African elephant	4.44	NA	FD	TC	GD, MM	649
5708	9785	Chordata	Vertebrata	Mammalia	Proboscidea	Elephantidae	Loxodonta africana	African elephant	4.45	NA	FK	IC	HS	807
4776	60466	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Agapornis personatus	Masked lovebird	1.35	NA	FCM	RBC	GD, HS, V	347, 502
4777	60468	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Agapornis roseicollis	Peach-faced lovebird	1.31	NA	FCM	RBC	GD, HS, V	347, 502
4778	60468	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Agapornis roseicollis	Rosy-faced lovebird	1.23	NA	FIA	RBC	GD	688
4779	12930	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona aestiva	Blue-fronted parrot	1.61	NA	FCM	RBC	HS	676
4780	12930	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona aestiva	Blue-fronted parrot	1.61	NA	FIA	RBC	GD	688
4781	241569	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona albifrons	White-fronted parrot	1.47	NA	FCM	RBC	HS	676
4782	151758	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona amazonica	Amazon parrot	1.6	NA	FCM	RBC	GD	72
4783	151758	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona amazonica	Orange-winged parrot	1.38	NA	FIA	RBC	GD	688
4784	151758	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona amazonica	Orange-winged parrot	1.41	NA	FCM	RBC	HS	676
4785	152277	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona auropalliata	Yellow-naped parrot	1.75	NA	FIA	RBC	GD	688
4786	151759	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona autumnalis	Red-lored parrot	1.5	NA	FIA	RBC	GD	688
4787	151759	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona autumnalis	Red-lored parrot	1.52	NA	FCM	RBC	HS	676
4788	229553	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona barbadensis	Yellow-shouldered parrot	1.56	NA	FIA	RBC	GD	688
4789	229553	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona barbadensis	Yellow-shouldered parrot	1.6	NA	FCM	RBC	HS	676
4790	244070	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona brasiliensis	Red-tailed parrot	1.62	NA	FCM	RBC	HS	676
4791	241587	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona collaria	Yellow-billed parrot	1.53	NA	FIA	RBC	GD	688
4792	151760	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona farinosa	Mealy parrot	1.63	NA	FIA	RBC	GD	688
4794	241578	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona finschi	Lilac-crowned parrot	1.54	NA	FIA	RBC	GD	688
4795	241562	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona leucocephala	Cuban parrot	1.58	NA	FCM	RBC	HS	676
4796	241562	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona leucocephala	Cuban parrot	1.65	NA	FIA	RBC	GD	688
4797	151761	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona ochrocephala	Yellow-crowned parrot	1.66	NA	FIA	RBC	GD	688
4798	151761	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona ochrocephala	Yellow-crowned parrot	1.9	70	FCM	RBC	GD, HS, V	502
4800	152276	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona oratrix	Yellow-headed parrot	1.74	NA	FCM	RBC	HS	676
4802	244081	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona pretrei	Red-spectacled parrot	1.41	NA	FCM	RBC	HS	676
4803	244083	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona tucumana	Tucuman parrot	1.47	NA	FIA	RBC	GD	688
4804	244083	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona tucumana	Tucuman parrot	1.49	NA	FCM	RBC	HS	676
4805	57393	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona ventralis	Hisaniolan Amazon	1.62	NA	FD	RBC	GD, OM	423
4806	57393	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona ventralis	Hispaniolan parrot	1.65	NA	FIA	RBC	GD	688
4807	229552	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona viridigenalis	Red-crowned parrot	1.54	NA	FCM	RBC	HS	676
4808	229552	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona viridigenalis	Red-crowned parrot	1.54	NA	FIA	RBC	GD	688
4809	241585	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona vittata	Puerto Rican Amazon	1.58	NA	FD	RBC	GD, OM	423
4810	51900	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Anodorhynchus hyacinthinus	Hyacinth macaw	1.3	NA	FIA	RBC	GD	688
4811	51900	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Anodorhynchus hyacinthinus	Hyacinth macaw	1.35	NA	FCM	RBC	HS	676
4812	51900	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Anodorhynchus hyacinthinus	Hyacinth macaw	1.43	NA	FCM	RBC	GD, HS, V	347, 502
4813	467031	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara ambiguus	Great green macaw	1.37	NA	FCM	RBC	HS	676
4814	9226	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara ararauna	Blue-and-yellow macaw	1.4	NA	FCM	RBC	HS, OM	598
4815	9226	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara ararauna	Blue-and-yellow macaw	1.45	NA	FCM	RBC	HS	676
4816	9226	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara ararauna	Blue-and-yellow macaw	1.48	70	FCM	RBC	GD, HS, V	502
4817	303304	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara glaucogularis	Wagler's (Caninde) macaw	1.52	NA	FCM	RBC	GD, HS, V	347, 502
4818	176013	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara chloropterus	Green-winged macaw	1.48	NA	FCM	RBC	GD, HS, V	502
4819	176013	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara chloropterus	Green-winged macaw	1.48	NA	FCM	RBC	HS	676
4820	176013	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara chloropterus	Red-and-green macaw	1.37	NA	FIA	RBC	GD	688
4821	176014	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara macao	Scarlet macaw	1.34	70	FCM	RBC	GD, HS, V	502
4822	176014	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara macao	Scarlet macaw	1.42	NA	FCM	RBC	HS	676
4823	176014	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara macao	Scarlet macaw	1.43	NA	FD	RBC	GD	529
4824	57237	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara militaris	Military macaw	1.37	NA	FCM	RBC	GD, HS, V	502
4825	57237	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara militaris	Military macaw	1.38	NA	FCM	RBC	HS	676
4826	467030	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara rubrogenys	Red-fronted macaw	1.39	NA	FCM	RBC	HS	676
4827	467030	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara rubrogenys	Red-fronted macaw	1.42	NA	FCM	RBC	GD, HS, V	347, 502
4828	178883	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Ara severus	Chestnut-fronted macaw	1.34	NA	FIA	RBC	GD	688
4830	178885	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacara leucophthalmus	White-eyed parakeet	1.47	NA	FIA	RBC	GD	711
4831	136503	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacara mitratus	Mitred parakeet	1.53	NA	FIA	RBC	GD	711
4833	176015	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Aratinga solstitialis	Sun parakeet	1.37	NA	FIA	RBC	GD	688
4834	211877	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Bolborhynchus lineola	Barred parakeet	1.37	NA	FIA	RBC	GD	688
4835	211877	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Bolborhynchus lineola	Barred parakeet	1.43	NA	FIA	RBC	GD	711
4836	2282768	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Bolborhynchus orbygnesius	Andean parakeet	1.52	NA	FIA	RBC	GD	711
4837	671079	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Brotogeris cyanoptera	Cobalt-winged parakeet	1.33	NA	FIA	RBC	GD	711
4838	141836	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua alba	White cockatoo	1.27	NA	FCM	RBC	HS	676
4839	141836	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua alba	White cockatoo	1.28	NA	FIA	RBC	GD	688
4840	141274	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua galerita	Sulpher-crested cockatoo	1.5	NA	FD	RBC	GD	529
4841	141274	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua galerita	Sulpher-crested cockatoo	1.58	82	FCM	RBC	GD, HS, V	347, 502
4842	141274	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua galerita	Sulphur-crested cockatoo	1.38	NA	FIA	RBC	GD	688
4843	12983	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua goffiniana	Tanimbar corella	1.46	NA	FIA	RBC	GD	688
4844	136504	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua moluccensis	Salmon-crested cockatoo	1.39	NA	FIA	RBC	GD	688
4845	136504	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua moluccensis	Salmon-crested cockatoo	1.52	NA	FCM	RBC	HS	676
4846	136504	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua moluccensis	Salmon-crested cockatoo	1.54	NA	FCM	RBC	GD, HS, V	347, 502, 504
4847	274074	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua sanguinea	Little corella	1.71	NA	FCM	RBC	GD, HS, V	502
4848	141271	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua sulphurea	Yellow-crested cockatoo	1.43	NA	FIA	RBC	GD	688
4852	274065	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Chalcopsitta atra	Black lory	1.25	NA	FIA	RBC	GD	688
4854	309862	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cyanoliseus patagonus	Burrowing parakeet	1.31	NA	FCM	RBC	HS	676
4855	309862	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cyanoliseus patagonus	Burrowing parakeet	1.32	NA	FIA	RBC	GD	688
4856	51904	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Deroptyus accipitrinus	Red-fan parrot	1.43	NA	FIA	RBC	GD	688
4858	178888	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Diopsittaca nobilis	Red-shouldered macaw	1.33	NA	FIA	RBC	GD	688
4859	176024	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Eclectus roratus	Eclectus parrot	1.43	NA	FIA	RBC	GD	688
4860	176024	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Eclectus roratus	Eclectus parrot	1.59	NA	FCM	RBC	HS	676
4861	176024	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Eclectus roratus	Eclectus parrot	1.67	NA	FCM	RBC	GD, HS, V	347, 502
4862	345190	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Enicognathus leptorhynchus	Slender-billed parakeet	1.28	NA	FCM	RBC	HS	676
4865	309844	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Forpus coelestis	Pacific parrotlet	1.54	NA	FIA	RBC	GD	711
4866	13114	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Lorius garrulus	Chattering lory	1.36	NA	FCM	RBC	GD, HS, V	347, 502
4867	13146	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Melopsittacus undulatus	Budgerigar	1.02	NA	FD	RBC	GD	529
4868	13146	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Melopsittacus undulatus	Budgerigar	1.19	NA	FD	LV	MM, BT	23
4869	13146	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Melopsittacus undulatus	Budgerigar	1.22	NA	FIA	RBC	GD	688
4870	13146	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Melopsittacus undulatus	Budgerigar	1.33	58-60	FCM	RBC	GD	72
4871	13146	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Melopsittacus undulatus	Budgerigar	1.37	NA	FD	RBC	HS	14
4872	13180	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Nymphicus hollandicus	Cockateil	1.45	NA	FCM	RBC	GD	72
4873	13180	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Nymphicus hollandicus	Cockateil	1.46	NA	FCM	RBC	GD, HS, V	347, 502
4874	13180	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Nymphicus hollandicus	Cockatiel	1.28	NA	FIA	RBC	GD	688
4875	178890	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Orthopsittaca manilatus	Red-bellied macaw	1.48	NA	FIA	RBC	GD	688
4876	345186	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pionites leucogaster	White-bellied parrot	1.38	NA	FIA	RBC	GD	688
4877	309866	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pionites melanocephalus	Black-headed parrot	1.27	NA	FIA	RBC	GD	688
4878	303320	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pionus fuscus	Dusky parrot	1.63	NA	FIA	RBC	GD	688
4879	30456	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pionus senilis	White-crowned parrot	1.29	NA	FIA	RBC	GD	688
4880	234075	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Poicephalus cryptoxanthus	Brown-headed parrot	1.41	NA	FIA	RBC	GD	688
4881	241588	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Poicephalus gulielmi	Red-fronted parrot	1.32	NA	FIA	RBC	GD	688
4882	281916	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Poicephalus meyeri	Brown parrot	1.26	NA	FIA	RBC	GD	688
4883	190152	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Poicephalus robustus	Brown-necked parrot	1.27	NA	FIA	RBC	GD	688
4884	176045	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Poicephalus senegalus	Senegal parrot	1.29	NA	FIA	RBC	GD	688
4885	176045	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Poicephalus senegalus	Senegal parrot	1.37	NA	FCM	RBC	HS	676
4886	NA	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Polytelis swainsonii	Superb parrot	1.84	NA	FIA	RBC	GD	688
4887	178892	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Primolius auricollis	Yellow-collared macaw	1.4	NA	FIA	RBC	GD	688
4888	178894	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Primolius maracana	Blue-winged macaw	1.34	NA	FIA	RBC	GD	688
4889	141839	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Probosciger aterrimus	Palm cockatoo	1.64	NA	FCM	RBC	HS	676
4890	57074	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacula derbiana	Lord Derbys parakeet	1.28	NA	FIA	RBC	GD	688
4891	232655	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacula eupatria	Alexandrine parakeet	1.21	NA	FIA	RBC	GD	688
4892	9228	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacula krameri	Ring-necked parakeet	1.37	68	FCM	RBC	GD, HS, V	347, 502
4893	274071	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittaculirostris edwardsii	Edward's fig parrot	1.52	NA	FCM	RBC	GD, HS, V	502
4894	57247	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacus erithacus	Gray parrot	1.33	66	FD	RBC	GD	529
4895	57247	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacus erithacus	Gray parrot	1.46	NA	FCM	RBC	HS, RT	541
4896	57247	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacus erithacus	Grey parrot	1.29	NA	FIA	RBC	GD	688
4897	57247	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacus erithacus	Grey parrot	1.4	NA	FCM	RBC	HS	676
4898	311896	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pyrrhura lepida	Pearly parakeet	1.29	NA	FIA	RBC	GD	688
4899	311891	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pyrrhura leucotis	Maroon-faced parakeet	1.26	NA	FIA	RBC	GD	688
4900	311895	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pyrrhura molinae	Green-cheeked parakeet	1.36	NA	FIA	RBC	GD	688
4901	51910	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pyrrhura picta	Painted parakeet	1.38	NA	FIA	RBC	GD	688
4902	311893	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pyrrhura rhodocephala	Rose-headed parakeet	1.39	NA	FIA	RBC	GD	688
4903	311883	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Pyrrhura roseifrons	Rose-fronted parakeet	1.4	NA	FIA	RBC	GD	711
4904	2489341	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Strigops habroptila	Kakapo	1.31	NA	FIA	RBC	GD	688
4905	176049	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Trichoglossus haematodus	Rainbow lory	1.33	NA	FCM	RBC	GD, HS, V	347, 502
5020	2704970	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hemitrygon akajei	Red stingray	4.02	NA	FCM	RBC	GD, HS	81
5021	2704970	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hemitrygon akajei	Red stingray	4.15	NA	FD	RBC	CP	9
5022	2704970	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hemitrygon akajei	Red stingray	4.32	84	FCM	RBC	MM	359
5023	2484686	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hypanus americanus	Southern stingray	5.55	78	FD	RBC	SC	480
5024	2185387	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hemitrygon bennettii	Bennett's stingray	4.44	NA	FIA	RBC	BS, GD, OM, RP	203
5025	2185387	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hemitrygon bennettii	Bennett's stingray	5.11	NA	FCM	RBC	GD, HS	81
5026	2484685	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Bathytoshia centroura	Roughtail stingray	5.25	NA	FD	RBC	SC	480
5029	651721	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Neotrygon kuhlii	Bluespotted stingray	4.91	64	FCM	RBC	MM	359
5030	1213676	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Fontitrygon margarita	Daisy stingray	5.65	NA	FD	RBC	SC	479, 480
5031	2704968	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Bathytoshia brevicaudata	Pitted stingray	4.75	64	FD	RBC	CP	10
5032	551518	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Dasyatis navarrae	N/A	3.93	NA	FCM	RBC	GD, HS	81
5033	79690	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Hypanus sabinus	Atlantic stingray	5.05	68	FCM	RBC	GD, HS	504
5034	543940	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Dasyatis say	Bluntnose stingray	4.7	68	BFA	RBC	SP	219
5035	651723	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Pteroplatytrygon violacea	Pelagic stingray	4.8	NA	FD	RBC	CP	10
5036	651723	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Pteroplatytrygon violacea	Pelagic stingray	6.85	58	FD	RBC	SC	478
5037	87132	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Himantura signifer	White-edge freshwater whip ray	3.41	NA	FIA	RBC	BS, GD, OM, RP	203, 204
5038	195307	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Himantura uarnak	Honeycomb stingray	4.62	NA	FCM	RBC	GD, HS	81
5039	195307	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Himantura uarnak	Honeycomb stingray	4.86	NA	FIA	RBC	BS, GD, OM, RP	204
5040	86377	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Dasyatidae	Taeniura lymma	Bluespotted ribbontail ray	6.72	NA	FIA	RBC	BS, GD, OM, RP	204
5042	558709	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Gymnuridae	Gymnura micrura	Smooth butterfly ray	2.83	NA	SCF	RBC	GD	809
5043	558709	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Gymnuridae	Gymnura micrura	Smooth butterfly ray	8.1	56	BFA	RBC	SP	219
5044	195304	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Hexatrygonidae	Hexatrygon taiwanensis	N/A	4.98	NA	FCM	RBC	GD, HS	81
5045	87140	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Aetobatus narinari	Spotted eagle ray	5.96	NA	FCM	RBC	GD, HS	81
5046	495868	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Mobula japanica	Spinetail mobula	4.75	NA	FD	RBC	CP	11
5047	495868	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Mobula japanica	Spinetail mobula	4.82	66	FCM	RBC	GD, HS	81
5048	495869	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Mobula tarapacana	Chilean devil ray	5.08	NA	FCM	RBC	GD, HS	81
5049	990611	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis aquila	Common eagle ray	5.4	52	FD	RBC	SC	478, 479
5050	319543	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis californica	Bat eagle ray	4.9	52	BFA	RBC	SP	219
5051	319543	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis californica	Bat eagle ray	5.2	NA	FCM	RBC	GD	458
5052	1072479	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis freminvillei	Bullnose eagle ray	4.9	52	BFA	RBC	SP	219
5053	1072479	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis freminvillei	Bullnose eagle ray	5.3	NA	FCM	RBC	GD	458
5054	55138	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis tobijei	Japanese eagle ray	4.33	NA	FD	RBC	CP	9
5055	55138	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Myliobatis tobijei	Japanese eagle ray	5.37	54	FCM	RBC	GD, HS	81
5056	118255	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Rhinoptera bonasus	Cownose ray	5	64	FCM	RBC	GD	458
5057	195332	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Myliobatidae	Rhinoptera javanica	Javanese cownose ray	5.11	NA	FCM	RBC	GD, HS	81
5059	386614	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Amblyraja radiata	Thorny skate	4.35	NA	FCM	RBC	GD	738
5060	341249	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Bathyraja parmifera	Alaska skate	2.73	NA	FIA	RBC	BS, GD, OM, RP	203, 204
5061	341251	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Bathyraja trachura	Roughtail skate	2.8	NA	BFA	RBC	SP	219
5062	420460	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Dipturus batis	Skate	3.1	98	FD	RBC	SC	477, 478
5063	420459	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Dipturus nidarosiensis	Norwegian skate	4.05	NA	FD	RBC	SC	480
5064	420458	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Dipturus tengu	N/A	3.36	NA	FCM	RBC	GD, HS	81
5065	213384	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja circularis	Sandy ray	3.65	NA	FD	RBC	SC	477, 478
5066	7782	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja erinacea	Little skate	3.46	NA	FIA	RBC	BS, GD, OM, RP	204
5067	7782	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja erinacea	Little skate	3.5	NA	BFA	RBC	SP	219
5068	7782	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja erinacea	Little skate	4.6	NA	FCM	RBC	GD	738
5069	223889	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja fullonica	Shagreen ray	3.15	NA	FD	RBC	SC	477, 478
5070	223888	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja naevus	Cuckoo ray	3.2	NA	FD	RBC	SC	477, 478
5071	173042	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja ocellata	Winter skate	2.96	NA	FIA	RBC	BS, GD, OM, RP	203, 204
5072	173042	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja ocellata	Winter skate	4.4	NA	FCM	RBC	GD	738
5073	417955	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Okamejei acutispina	N/A	2.91	NA	FCM	RBC	GD, HS	81
5074	1188028	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Okamejei hollandi	N/A	3.62	NA	FCM	RBC	GD, HS	81
5075	432798	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Okamejei kenojei	N/A	3.09	NA	FCM	RBC	GD, HS	81
5076	432798	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Okamejei kenojei	N/A	3.62	NA	FCM	RBC	GD, HS	81
5077	182852	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Raja asterias	Mediterranean starry ray	4.65	NA	FCM	RBC	GD	738
5078	182852	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Raja asterias	Starry ray	3.5	98	FD	RBC	NS	334
5079	182852	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Rajidae	Raja asterias	Starry ray	3.5	NA	FD	RBC	SC	478, 479
