"taxonID","parentNameUsageID","acceptedNameUsageID","datasetID","scientificName","scientificNameAuthorship","taxonRank","taxonConceptID","taxonomicStatus","nomenclaturalStatus","genus","family","order","class","phylum","kingdom","long_list"
"NHMSYS0000457568","NHMSYS0000457545","","UKSI","Cotoneaster cashmiriensis","G. Klotz","Species","NBNORG0000053800","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457571","NHMSYS0000457545","","UKSI","Cotoneaster cochleatus","(Franch.) G. Klotz","Species","NBNORG0000053802","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457574","NHMSYS0000457545","","UKSI","Cotoneaster cooperi","C. Marquand","Species","NBNORG0000053804","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457586","NHMSYS0000457545","","UKSI","Cotoneaster hjelmqvistii","Flinck & B. Hylmö","Species","NBNORG0000053810","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457592","NHMSYS0000457545","","UKSI","Cotoneaster hsingshangensis","J. Fryer & B. Hylmö","Species","NBNORG0000053812","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457594","NHMSYS0000457545","","UKSI","Cotoneaster hummelii","J. Fryer & B. Hylmö","Species","NBNORG0000053813","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457597","NHMSYS0000457545","","UKSI","Cotoneaster ignotus","G. Klotz","Species","NBNORG0000053815","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457598","NHMSYS0000457545","","UKSI","Cotoneaster induratus","J. Fryer & B. Hylmö","Species","NBNORG0000053816","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457600","NHMSYS0000457545","","UKSI","Cotoneaster integrifolius","(Roxb.) G. Klotz","Species","NBNORG0000053817","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457602","NHMSYS0000457545","","UKSI","Cotoneaster laetevirens","(Rehder & E.H. Wilson) G. Klotz","Species","NBNORG0000053819","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457603","NHMSYS0000457545","","UKSI","Cotoneaster lidjiangensis","G. Klotz","Species","NBNORG0000053820","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457606","NHMSYS0000457545","","UKSI","Cotoneaster lucidus","Schltdl.","Species","NBNORG0000053821","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457607","NHMSYS0000457545","","UKSI","Cotoneaster mairei","H. Lév.","Species","NBNORG0000053822","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457613","NHMSYS0000457545","","UKSI","Cotoneaster mucronatus","Franch.","Species","NBNORG0000053825","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457616","NHMSYS0000457545","","UKSI","Cotoneaster nanshan","M. Vilm. ex Mottet","Species","NBNORG0000053826","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457620","NHMSYS0000457545","","UKSI","Cotoneaster obtusus","Wall. ex Lindl.","Species","NBNORG0000053828","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457622","NHMSYS0000457545","","UKSI","Cotoneaster pseudoambiguus","J. Fryer & B. Hylmö","Species","NBNORG0000053830","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457624","NHMSYS0000457545","","UKSI","Cotoneaster radicans","G. Klotz","Species","NBNORG0000053831","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457630","NHMSYS0000457545","","UKSI","Cotoneaster splendens","Flinck & B. Hylmö","Species","NBNORG0000053835","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457631","NHMSYS0000457545","","UKSI","Cotoneaster tengyuehensis","J. Fryer & B. Hylmö","Species","NBNORG0000053836","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457633","NHMSYS0000457545","","UKSI","Cotoneaster transens","G. Klotz","Species","NBNORG0000053837","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457636","NHMSYS0000457545","","UKSI","Cotoneaster villosulus","(Rehder & E.H. Wilson) Flinck & B. Hylmö","Species","NBNORG0000053840","accepted","","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457668","NHMSYS0000457664","","UKSI","Crataegus heterophylla","Flüggé","Species","NBNORG0000053864","accepted","","Crataegus","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457713","NHMSYS0000457712","","UKSI","Crocosmia masoniorum","(L. Bolus) N.E. Br.","Species","NBNORG0000053883","accepted","","Crocosmia","Iridaceae","Asparagales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000457715","NHMSYS0000457712","","UKSI","Crocosmia pottsii","(Macnab ex Baker) N.E. Br.","Species","NBNORG0000053885","accepted","","Crocosmia","Iridaceae","Asparagales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000458324","NHMSYS0000458323","","UKSI","Elodea callitrichoides","(Rich.) Casp.","Species","NBNORG0000054167","accepted","","Elodea","Hydrocharitaceae","Alismatales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000458716","NHMSYS0000458713","","UKSI","Fallopia japonica","(Houtt.) Ronse Decr.","Species","NBNORG0000054358","accepted","","Fallopia","Polygonaceae","Caryophyllales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000458758","NHMSYS0000458754","","UKSI","Festuca arundinacea","Schreb.","Species","NBNORG0000054375","accepted","","Festuca","Poaceae","Poales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000458771","NHMSYS0000458754","","UKSI","Festuca gigantea","(L.) Vill.","Species","NBNORG0000054381","accepted","","Festuca","Poaceae","Poales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000459811","NHMSYS0000459808","","UKSI","Hydrocotyle moschata","G. Forst.","Species","NBNORG0000054866","accepted","","Hydrocotyle","Araliaceae","Apiales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000459889","NHMSYS0000459885","","UKSI","Inula hookeri","C.B. Clarke","Species","NBNORG0000054912","accepted","","Inula","Asteraceae","Asterales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000459903","NHMSYS0000459898","","UKSI","Iris orientalis","Mill.","Species","NBNORG0000054921","accepted","","Iris","Iridaceae","Asparagales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000459984","NHMSYS0000459962","","UKSI","Juncus pallidus","R. Br.","Species","NBNORG0000054956","accepted","","Juncus","Juncaceae","Poales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000459985","NHMSYS0000459962","","UKSI","Juncus planifolius","R. Br.","Species","NBNORG0000054957","accepted","","Juncus","Juncaceae","Poales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000460379","NHMSYS0000460372","","UKSI","Linaria dalmatica","(L.) Mill.","Species","NBNORG0000055147","accepted","","Linaria","Plantaginaceae","Lamiales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000460453","NHMSYS0000460446","","UKSI","Lonicera pileata","Oliv.","Species","NBNORG0000055186","accepted","","Lonicera","Caprifoliaceae","Dipsacales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000461229","NHMSYS0000461228","","UKSI","Phymatosorus diversifolius","(Willd.) Pic. Serm.","Species","NBNORG0000055542","accepted","","Phymatosorus","Polypodiaceae","Polypodiales","Polypodiopsida","Pteridophyta","Plantae","DTOL"
"NHMSYS0000461680","NHMSYS0000461269","","UKSI","Pilosella praealta","(Vill. ex Gochnat) F.W. Schultz & Sch. Bip.","Species","NBNORG0000055745","accepted","","Pilosella","Asteraceae","Asterales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000462187","NHMSYS0000462183","","UKSI","Pyracantha rogersiana","(A.B. Jacks.) Coltm.-Rog.","Species","NBNORG0000055924","accepted","","Pyracantha","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463026","NHMSYS0000463025","","UKSI","Ruschia caroli","(L. Bolus) Schwantes","Species","NBNORG0000056302","accepted","","Ruschia","Aizoaceae","Caryophyllales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463057","NHMSYS0000463043","","UKSI","Sagina subulata","(Sw.) C. Presl","Species","NBNORG0000056316","accepted","","Sagina","Caryophyllaceae","Caryophyllales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463394","NHMSYS0000463379","","UKSI","Sedum praealtum","A. DC.","Species","NBNORG0000056420","accepted","","Sedum","Crassulaceae","Saxifragales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463430","NHMSYS0000463420","","UKSI","Senecio grandiflorus","P.J. Bergius","Species","NBNORG0000056440","accepted","","Senecio","Asteraceae","Asterales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463762","NHMSYS0000463743","","UKSI","Solanum sarachoides","Sendtn.","Species","NBNORG0000056525","accepted","","Solanum","Solanaceae","Solanales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463792","NHMSYS0000463787","","UKSI","Sorbaria tomentosa","(Lindl.) Rehder","Species","NBNORG0000056541","accepted","","Sorbaria","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000463839","NHMSYS0000463838","","UKSI","Sparaxis grandiflora","(D. Delaroche) Ker Gawl.","Species","NBNORG0000056566","accepted","","Sparaxis","Iridaceae","Asparagales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000464830","NHMSYS0000464811","","UKSI","Veronica repens","Clarion ex DC.","Species","NBNORG0000057041","accepted","","Veronica","Plantaginaceae","Lamiales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000464975","NHMSYS0000464974","","UKSI","Watsonia borbonica","(Pourr.) Goldblatt","Species","NBNORG0000057099","accepted","","Watsonia","Iridaceae","Asparagales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000465515","NHMSYS0000457545","","UKSI","Cotoneaster ellipticus","(Lindl.) Loudon","Species","NBNORG0000057159","accepted","nom. inval.","Cotoneaster","Rosaceae","Rosales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0000501288","NHMSYS0000517233","","UKSI","Archips podana","(Scopoli, 1763)","Species","NBNORG0000057469","accepted","","Archips","Tortricidae","Lepidoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000502344","NHMSYS0000519628","","UKSI","Elophila manilensis","Hampson, 1917","Species","NBNORG0000058031","accepted","","Elophila","Crambidae","Lepidoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000502661","NHMSYS0000520128","","UKSI","Euzophera osseatella","(Treitschke, 1832)","Species","NBNORG0000058229","accepted","","Euzophera","Pyralidae","Lepidoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000503484","NHMSYS0000521723","","UKSI","Oligostigma polydectalis","Walker, 1859","Species","NBNORG0000058627","accepted","","Oligostigma","Crambidae","Lepidoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000503628","NHMSYS0000522317","","UKSI","Pardasena virgulana","(Mabille, 1880)","Species","NBNORG0000058698","accepted","","Pardasena","Noctuidae","Lepidoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000533747","NHMSYS0000533751","","UKSI","Sarothrura boehmi","Reichenow, 1900","Species","NBNORG0000061470","accepted","","Sarothrura","Sarothruridae","Gruiformes","Aves","Chordata","Animalia","DTOL"
"NHMSYS0000533851","NBNSYS0000188724","","UKSI","Sterna repressa","Hartert, 1916","Species","NBNORG0000061495","accepted","","Sterna","Laridae","Charadriiformes","Aves","Chordata","Animalia","DTOL"
"NHMSYS0000544771","NHMSYS0000544770","","UKSI","Tilapia zillii","(Gervais, 1848)","Species","NBNORG0000061658","accepted","","Tilapia","Cichlidae","Perciformes","Actinopterygii","Chordata","Animalia","DTOL"
"NHMSYS0000545893","NHMSYS0000545891","","UKSI","Callopsylla (Orneacus) waterstoni","(Jordan, 1925)","Species","NBNORG0000061687","accepted","","Callopsylla","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545899","NHMSYS0000545896","","UKSI","Ceratophyllus (Ceratophyllus) fringillae","(Walker, 1856)","Species","NBNORG0000061693","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545900","NHMSYS0000545896","","UKSI","Ceratophyllus (Ceratophyllus) gallinae","(Schrank, 1803)","Species","NBNORG0000061694","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545901","NHMSYS0000545896","","UKSI","Ceratophyllus (Ceratophyllus) hirundinis","(Curtis, 1826)","Species","NBNORG0000061695","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545903","NHMSYS0000545896","","UKSI","Ceratophyllus (Ceratophyllus) rusticus","Wagner, 1903","Species","NBNORG0000061697","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545908","NHMSYS0000545896","","UKSI","Ceratophyllus (Emmareus) borealis","Rothschild, 1907","Species","NBNORG0000061702","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545909","NHMSYS0000545896","","UKSI","Ceratophyllus (Emmareus) chasteli","Beaucournu et al, 1982","Species","NBNORG0000061703","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545910","NHMSYS0000545896","","UKSI","Ceratophyllus (Emmareus) columbae","(Gervais, 1844)","Species","NBNORG0000061704","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545911","NHMSYS0000545896","","UKSI","Ceratophyllus (Emmareus) fionnus","Usher, 1968","Species","NBNORG0000061705","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545912","NHMSYS0000545896","","UKSI","Ceratophyllus (Emmareus) garei","Rothschild, 1902","Species","NBNORG0000061706","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545919","NHMSYS0000545917","","UKSI","Chaetopsylla (Chaetopsylla) trichosa","Kohaut, 1903","Species","NBNORG0000061712","accepted","","Chaetopsylla","Vermipsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545947","NHMSYS0000545945","","UKSI","Frontopsylla (Orfrontia) laeta","(Jordan and Rothschild, 1920)","Species","NBNORG0000061733","accepted","","Frontopsylla","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545957","NHMSYS0000545955","","UKSI","Ischnopsyllus (Hexactenopsylla) hexactenus","(Kolenati, 1856)","Species","NBNORG0000061743","accepted","","Ischnopsyllus","Ischnopsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545959","NHMSYS0000545955","","UKSI","Ischnopsyllus (Ischnopsyllus) elongatus","(Curtis, 1832)","Species","NBNORG0000061745","accepted","","Ischnopsyllus","Ischnopsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545960","NHMSYS0000545955","","UKSI","Ischnopsyllus (Ischnopsyllus) intermedius","(Rothschild, 1898)","Species","NBNORG0000061746","accepted","","Ischnopsyllus","Ischnopsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545961","NHMSYS0000545955","","UKSI","Ischnopsyllus (Ischnopsyllus) octactenus","(Kolenati, 1856)","Species","NBNORG0000061747","accepted","","Ischnopsyllus","Ischnopsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545963","NHMSYS0000545955","","UKSI","Ischnopsyllus (Ischnopsyllus) variabilis","(Wagner, 1898)","Species","NBNORG0000061749","accepted","","Ischnopsyllus","Ischnopsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545966","NHMSYS0000545964","","UKSI","Leptopsylla (Leptopsylla) segnis","(Schönherr, 1811)","Species","NBNORG0000061752","accepted","","Leptopsylla","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545974","NHMSYS0000545972","","UKSI","Megabothris (Gebiella) rectangulatus","(Wahlgren, 1903)","Species","NBNORG0000061757","accepted","","Megabothris","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545977","NHMSYS0000545972","","UKSI","Megabothris (Megabothris) walkeri","(Rothschild, 1902)","Species","NBNORG0000061760","accepted","","Megabothris","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545980","NHMSYS0000545978","","UKSI","Nosopsyllus (Nosopsyllus) fasciatus","(Bosc, 1800)","Species","NBNORG0000061763","accepted","","Nosopsyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000545994","NHMSYS0000545992","","UKSI","Pulex (Pulex) irritans","Linnaeus, 1758","Species","NBNORG0000061775","accepted","","Pulex","Pulicidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000546001","NHMSYS0000545999","","UKSI","Rhadinopsylla (Actenophthalmus) integella","Jordan and Rothschild, 1921","Species","NBNORG0000061781","accepted","","Rhadinopsylla","Ctenophthalmidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000546002","NHMSYS0000545999","","UKSI","Rhadinopsylla (Actenophthalmus) isacantha","(Rothschild, 1907)","Species","NBNORG0000061782","accepted","","Rhadinopsylla","Ctenophthalmidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000546003","NHMSYS0000545999","","UKSI","Rhadinopsylla (Actenophthalmus) pentacantha","(Rothschild, 1897)","Species","NBNORG0000061783","accepted","","Rhadinopsylla","Ctenophthalmidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0000547613","NHMSYS0000547612","","UKSI","Actiniscus pentasterias","(Ehrenberg) Ehrenberg, 1843","Species","NBNORG0000061900","accepted","","Actiniscus","Actiniscaceae","Actiniscales","Dinophyceae","Myzozoa","Chromista","DTOL"
"NHMSYS0000548196","NHMSYS0000548182","","UKSI","Thalassiosira subtilis lebour","","Species","NBNORG0000062425","accepted","","Thalassiosira","Thalassiosiraceae","Thalassiosirales","Bacillariophyceae","Ochrophyta","Chromista","DTOL"
"NHMSYS0000560214","NHMSYS0000547614","","UKSI","Actinocyclus kützingii","","Species","NBNORG0000062469","accepted","","Actinocyclus","Hemidiscaceae","Coscinodiscales","Bacillariophyceae","Ochrophyta","Chromista","DTOL"
"NHMSYS0000561206","NHMSYS0020930795","","UKSI","Niphargoides (Niphargogammarus) aequimanus","","Species","NBNORG0000063147","accepted","","Niphargoides","Pontogammaridae","Amphipoda","Malacostraca","Arthropoda","Animalia","DTOL"
