ncbi_taxon_id	species	family	target_list_status	sequencing_status	project	long_list	family_representative	other_priority	sample_collected	sample_acquired	in_progress	data_generation	in_assembly	insdc_submitted	open	insdc_open	published
	Chaetomorpha adriani	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Chaetomorpha auricoma	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Chaetomorpha implexa	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Chaetomorpha pachynema	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Cladophora prolixa	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Rhizoclonium flavicans	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Rhizoclonium fontinale	Cladophoraceae	long_list		ATLASEA	ATLASEA											
	Binuclearia lauterbornii	Gloeotilaceae	long_list		ATLASEA	ATLASEA											
	Monostroma bullosum	Gomontiaceae	long_list		ATLASEA	ATLASEA											
	Monostroma quaternarium	Gomontiaceae	long_list		ATLASEA	ATLASEA											
	Acrosiphonia arctiuscula	Ulotrichaceae	long_list		ATLASEA	ATLASEA											
	Chlorocystis moorei	Ulotrichaceae	long_list		ATLASEA	ATLASEA											
	Chlorothrix gracilis	Ulotrichaceae	long_list		ATLASEA	ATLASEA											
	Codiolum petrocelidis	Ulotrichaceae	long_list		ATLASEA	ATLASEA											
	Enteromorpha dangeardii	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Enteromorpha limosa	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Enteromorpha stipitata	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva ardreana	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva chaetomorphoides	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva croatica	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva linzoides	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva pilifera	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva polyclada	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Ulva schousboei	Ulvaceae	long_list		ATLASEA	ATLASEA											
	Halofilum ochraceum	Ulvales incertae sedis	long_list		ATLASEA	ATLASEA											
	Entocladia major	Ulvellaceae	long_list		ATLASEA	ATLASEA											
	Ulvella conchyliophila	Ulvellaceae	long_list		ATLASEA	ATLASEA											
	Ulvella geniculata	Ulvellaceae	long_list		ATLASEA	ATLASEA											
	Riella cossoniana	Riellaceae	long_list		ATLASEA	ATLASEA											
	Conchocelis rosea	Bangiaceae	long_list		ATLASEA	ATLASEA											
	Neopyropia drachii	Bangiaceae	long_list		ATLASEA	ATLASEA											
	Neopyropia leucosticta	Bangiaceae	long_list		ATLASEA	ATLASEA											
	Erythrocladia polystromatica	Erythrotrichiaceae	long_list		ATLASEA	ATLASEA											
	Erythrotrichia elongata	Erythrotrichiaceae	long_list		ATLASEA	ATLASEA											
	Erythrotrichia scalaris	Erythrotrichiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium armoricanum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium boergesenii	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium cheminii	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium duboscqii	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium hauckii	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium irregulare	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium laminariae	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium mediterraneum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium molinieri	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium pusillum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium reductum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium spathoglossi	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium spermatochni	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium subpinnatum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Acrochaetium subseriatum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Audouinella armoricanum	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Audouinella cheminii	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Audouinella laminariae	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Grania pectinata	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Kylinia endophytica	Acrochaetiaceae	long_list		ATLASEA	ATLASEA											
	Aglaothamnion caudatum	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Aglaothamnion fasciculatum	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Aglaothamnion rabenhorstii	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Gaillona gallica	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Gaillona hookeri	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Gaillona seposita	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Seirospora apiculata	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Seirospora giraudyi	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Seirospora sphaerospora	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Crouania francescoi	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Crouania ischiana	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Gulsonia annulata	Callithamniaceae	long_list		ATLASEA	ATLASEA											
	Antithamnion amphigeneum	Ceramiaceae	long_list		ATLASEA	ATLASEA											
	Antithamnion heterocladum	Ceramiaceae	long_list		ATLASEA	ATLASEA											
	Antithamnion piliferum	Ceramiaceae	long_list		ATLASEA	ATLASEA											
	Antithamnion sarniense	Ceramiaceae	long_list		ATLASEA	ATLASEA											
	Ceramium arborescens	Ceramiaceae	long_list		ATLASEA	ATLASEA											
