nOrder	ARK	Superorder	Family	Accession	VGP_accession	Class	SpeciesE	Genus	Species	long_list
Gobiiformes		Acanthopterygii	Gobiidae		fPerDar	Actinopterygii	-	Periophthalmus	darwini	VGP
Clupeiformes		Clupeomorpha	Pristigasteridae		fOpiEqu	Actinopterygii	-	Opisthopterus	equatorialis	VGP
Anguilliformes		Elopomorpha	Congridae		fParGui	Actinopterygii	-	Paraconger	guianensis	VGP
Characiformes		Ostariophysi	Alestidae		fPheBle	Actinopterygii	-	Phenacogrammus	bleheri	VGP
Characiformes		Ostariophysi	Characidae		fBryTro	Actinopterygii	-	Bryconexodon	trombetasi	VGP
Characiformes		Ostariophysi	Characidae		fHemSan	Actinopterygii	-	Hemibrycon	santamartae	VGP
Characiformes		Ostariophysi	Characidae		fJupYar	Actinopterygii	-	Jupiaba	yarina	VGP
Cypriniformes		Ostariophysi	Botiidae		fParMan	Actinopterygii	-	Parabotia	mantschuricus	VGP
Cypriniformes		Ostariophysi	Cobitidae		fLepTom	Actinopterygii	-	Lepidocephalichthys	tomaculum	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fScaThe	Actinopterygii	-	Scaphognathops	theunensis	VGP
Cypriniformes		Ostariophysi	Leuciscidae		fMacPal	Actinopterygii	-	Macrhybopsis	pallida	VGP
Cypriniformes		Ostariophysi	Xenocyprididae		fPseHot	Actinopterygii	-	Pseudolaubuca	hotaya	VGP
Gymnotiformes		Ostariophysi	Rhamphichthyidae		fIraCai	Actinopterygii	-	Iracema	caiana	VGP
Siluriformes		Ostariophysi	Callichthyidae		fCorFro	Actinopterygii	-	Corydoras	froehlichi	VGP
Siluriformes		Ostariophysi	Heptapteridae		fCetFil	Actinopterygii	-	Cetopsorhamdia	filamentosa	VGP
Siluriformes		Ostariophysi	Siluridae		fKryMon	Actinopterygii	-	Kryptopterus	mononema	VGP
Gadiformes		Paracanthopterygii	Macrouridae		fMatTen	Actinopterygii	-	Mataeocephalus	tenuicauda	VGP
Osmeriformes		Protacanthopterygii	Opisthoproctidae		fBatBra	Actinopterygii	-	Bathylychnops	brachyrhynchus	VGP
Stomiiformes		Stenopterygii	Stomiidae		fAstQua	Actinopterygii	-	Astronesthes	quasiindicus	VGP
Beloniformes		Acanthopterygii	Exocoetidae		fCheMil	Actinopterygii	-	Cheilopogon	milleri	VGP
Cyprinodontiformes		Acanthopterygii	Cynolebiidae		fCynGla	Actinopterygii	-	Cynodonichthys	glaucus	VGP
Perciformes		Acanthopterygii	Champsodontidae		fChaFim	Actinopterygii	-	Champsodon	fimbriatus	VGP
Perciformes		Acanthopterygii	Opistognathidae		fLonHig	Actinopterygii	-	Lonchopisthus	higmani	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fCryMir	Actinopterygii	-	Crystallichthys	mirabilis	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fPseMex	Actinopterygii	-	Psednos	mexicanus	VGP
Scorpaeniformes		Acanthopterygii	Scorpaenidae		fNeoBea	Actinopterygii	-	Neomerinthe	beanorum	VGP
Tetraodontiformes		Acanthopterygii	Tetraodontidae		fCanCap	Actinopterygii	-	Canthigaster	capistrata	VGP
Batrachoidiformes		Acanthopterygii	Batrachoididae		fBifLac	Actinopterygii	-	Bifax	lacinia	VGP
Blenniiformes		Acanthopterygii	Blenniidae		fHypPro	Actinopterygii	-	Hypsoblennius	proteus	VGP
Blenniiformes		Acanthopterygii	Chaenopsidae		fEmbCul	Actinopterygii	-	Emblemaria	culmenis	VGP
Blenniiformes		Acanthopterygii	Labrisomidae		fParRub	Actinopterygii	-	Paraclinus	rubicundus	VGP
Ophidiiformes		Acanthopterygii	Ophidiidae		fHolSqu	Actinopterygii	-	Holcomycteronus	squamosus	VGP
Scombriformes		Acanthopterygii	Nomeidae		fCubKot	Actinopterygii	-	Cubiceps	kotlyari	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fGloGno	Actinopterygii	-	Glossogobius	gnomus	VGP
Lophiiformes		Acanthopterygii	Chaunacidae		fChaAti	Actinopterygii	-	Chaunax	atimovatae	VGP
Clupeiformes		Clupeomorpha	Pristigasteridae		fOpiMac	Actinopterygii	-	Opisthopterus	macrops	VGP
Anguilliformes		Elopomorpha	Ophichthidae		fNeeMic	Actinopterygii	-	Neenchelys	microtretus	VGP
Characiformes		Ostariophysi	Characidae		fHemSie	Actinopterygii	-	Hemibrycon	sierraensis	VGP
Cypriniformes		Ostariophysi	Botiidae		fParPar	Actinopterygii	-	Parabotia	parvus	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fEntLam	Actinopterygii	-	Enteromius	lamani	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fLabGes	Actinopterygii	-	Labeobarbus	gestetneri	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fSchEnd	Actinopterygii	-	Schismatorhynchos	endecarhapis	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fSchMus	Actinopterygii	-	Schistura	musa	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fTriTia	Actinopterygii	-	Triplophysa	tianlinensis	VGP
Cypriniformes		Ostariophysi	Xenocyprididae		fPseJou	Actinopterygii	-	Pseudolaubuca	jouyi	VGP
Siluriformes		Ostariophysi	Bagridae		fHemOly	Actinopterygii	-	Hemibagrus	olyroides	VGP
Siluriformes		Ostariophysi	Loricariidae		fParMin	Actinopterygii	-	Parotocinclus	minutus	VGP
Siluriformes		Ostariophysi	Siluridae		fKryPal	Actinopterygii	-	Kryptopterus	palembangensis	VGP
Gadiformes		Paracanthopterygii	Macrouridae		fMesAnt	Actinopterygii	-	Mesovagus	antipodum	VGP
Salmoniformes		Protacanthopterygii	Salmonidae		fSalVir	Actinopterygii	-	Salmo	viridis	VGP
Beryciformes		Acanthopterygii	Melamphaidae		fMelSuc	Actinopterygii	-	Melamphaes	succedanaus	VGP
Cyprinodontiformes		Acanthopterygii	Cynolebiidae		fPitObl	Actinopterygii	-	Pituna	obliquoseriata	VGP
Gobiesociformes		Acanthopterygii	Gobiesocidae		fLepCte	Actinopterygii	-	Lepadichthys	ctenion	VGP
Perciformes		Acanthopterygii	Apogonidae		fGloBea	Actinopterygii	-	Glossamia	beauforti	VGP
Perciformes		Acanthopterygii	Callionymidae		fDraPog	Actinopterygii	-	Draculo	pogognathus	VGP
Perciformes		Acanthopterygii	Opistognathidae		fLonLem	Actinopterygii	-	Lonchopisthus	lemur	VGP
Scorpaeniformes		Acanthopterygii	Aploactinidae		fPtaGal	Actinopterygii	-	Ptarmus	gallus	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fEknChi	Actinopterygii	-	Eknomoliparis	chirichignoae	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fPseMic	Actinopterygii	-	Psednos	microps	VGP
Blenniiformes		Acanthopterygii	Blenniidae		fHypRob	Actinopterygii	-	Hypsoblennius	robustus	VGP
Cichliformes		Acanthopterygii	Cichlidae		fAllWel	Actinopterygii	-	Allochromis	welcommei	VGP
Ophidiiformes		Acanthopterygii	Bythitidae		fPseAcu	Actinopterygii	-	Pseudonus	acutus	VGP
Gobiiformes		Acanthopterygii	Eleotridae		fMogKai	Actinopterygii	-	Mogurnda	kaimana	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fBenCte	Actinopterygii	-	Benthophilus	ctenolepidus	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fLenCar	Actinopterygii	-	Lentipes	caroline	VGP
Lophiiformes		Acanthopterygii	Oneirodidae		fOneMac	Actinopterygii	-	Oneirodes	macronema	VGP
Anguilliformes		Elopomorpha	Ophichthidae		fNeeNud	Actinopterygii	-	Neenchelys	nudiceps	VGP
Characiformes		Ostariophysi	Characidae		fAstAca	Actinopterygii	-	Astyanax	acatlanensis	VGP
Characiformes		Ostariophysi	Characidae		fProOya	Actinopterygii	-	Probolodus	oyakawai	VGP
Characiformes		Ostariophysi	Curimatidae		fCurMac	Actinopterygii	-	Curimatopsis	maculosa	VGP
Characiformes		Ostariophysi	Hemiodontidae		fHemTer	Actinopterygii	-	Hemiodus	ternetzi	VGP
Cypriniformes		Ostariophysi	Botiidae		fParVan	Actinopterygii	-	Parabotia	vancuongi	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fLabGir	Actinopterygii	-	Labeobarbus	girardi	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fSchHet	Actinopterygii	-	Schismatorhynchos	heterorhynchos	VGP
Cypriniformes		Ostariophysi	Danionidae		fBarBar	Actinopterygii	-	Barilius	barilia	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fSchMyr	Actinopterygii	-	Schistura	myrmekia	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fTriTia	Actinopterygii	-	Triplophysa	tianxingensis	VGP
Gymnotiformes		Ostariophysi	Rhamphichthyidae		fRhaAtl	Actinopterygii	-	Rhamphichthys	atlanticus	VGP
Siluriformes		Ostariophysi	Astroblepidae		fAstDux	Actinopterygii	-	Astroblepus	dux	VGP
Siluriformes		Ostariophysi	Loricariidae		fParMur	Actinopterygii	-	Parotocinclus	muriaensis	VGP
Siluriformes		Ostariophysi	Mochokidae		fChiAng	Actinopterygii	-	Chiloglanis	angolensis	VGP
Siluriformes		Ostariophysi	Siluridae		fKryPar	Actinopterygii	-	Kryptopterus	paraschilbeides	VGP
Siluriformes		Ostariophysi	Trichomycteridae		fTriCha	Actinopterygii	-	Trichomycterus	chaberti	VGP
Gadiformes		Paracanthopterygii	Macrouridae		fCoeCar	Actinopterygii	-	Coelorinchus	carinifer	VGP
Gadiformes		Paracanthopterygii	Macrouridae		fMesBer	Actinopterygii	-	Mesovagus	berryi	VGP
Beloniformes		Acanthopterygii	Exocoetidae		fCheOlg	Actinopterygii	-	Cheilopogon	olgae	VGP
Cyprinodontiformes		Acanthopterygii	Cynolebiidae		fCynHen	Actinopterygii	-	Cynodonichthys	hendrichsi	VGP
Cyprinodontiformes		Acanthopterygii	Goodeidae		fXenLyo	Actinopterygii	-	Xenotoca	lyonsi	VGP
Perciformes		Acanthopterygii	Callionymidae		fDraSha	Actinopterygii	-	Draculo	shango	VGP
Perciformes		Acanthopterygii	Leiognathidae		fNucGer	Actinopterygii	-	Nuchequula	gerroides	VGP
Perciformes		Acanthopterygii	Pseudochromidae		fHalTho	Actinopterygii	-	Halidesmus	thomaseni	VGP
Perciformes		Acanthopterygii	Uranoscopidae		fIchSpi	Actinopterygii	-	Ichthyscopus	spinosus	VGP
Pleuronectiformes		Acanthopterygii	Paralichthyidae		fHipMac	Actinopterygii	-	Hippoglossina	macrops	VGP
Pleuronectiformes		Acanthopterygii	Soleidae		fAseSin	Actinopterygii	-	Aseraggodes	sinusarabici	VGP
Scorpaeniformes		Acanthopterygii	Aploactinidae		fPtaJub	Actinopterygii	-	Ptarmus	jubatus	VGP
Blenniiformes		Acanthopterygii	Chaenopsidae		fEmbHud	Actinopterygii	-	Emblemaria	hudsoni	VGP
Cichliformes		Acanthopterygii	Cichlidae		fCapOrt	Actinopterygii	-	Caprichromis	orthognathus	VGP
Cichliformes		Acanthopterygii	Cichlidae		fHapNil	Actinopterygii	-	Haplochromis	niloticus	VGP
Ophidiiformes		Acanthopterygii	Bythitidae		fPseSqu	Actinopterygii	-	Pseudonus	squamiceps	VGP
Scombriformes		Acanthopterygii	Nomeidae		fCubNan	Actinopterygii	-	Cubiceps	nanus	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fSchEss	Actinopterygii	-	Schismatogobius	essi	VGP
Anguilliformes		Elopomorpha	Congridae		fParOph	Actinopterygii	-	Paraconger	ophichthys	VGP
Myctophiformes		Neoteleostei	Myctophidae		fLamGib	Actinopterygii	-	Lampanyctus	gibbsi	VGP
Characiformes		Ostariophysi	Characidae		fProSaz	Actinopterygii	-	Probolodus	sazimai	VGP
Characiformes		Ostariophysi	Curimatidae		fCurMel	Actinopterygii	-	Curimatopsis	melanura	VGP
Cypriniformes		Ostariophysi	Botiidae		fSinLon	Actinopterygii	-	Sinibotia	longiventralis	VGP
Cypriniformes		Ostariophysi	Cobitidae		fLepNan	Actinopterygii	-	Lepidocephalus	nanensis	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fCapSaa	Actinopterygii	-	Capoeta	saadii	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fEntLau	Actinopterygii	-	Enteromius	lauzannei	VGP
Cypriniformes		Ostariophysi	Danionidae		fRasGer	Actinopterygii	-	Rasbora	gerlachi	VGP
Cypriniformes		Ostariophysi	Gobionidae		fGobAlv	Actinopterygii	-	Gobio	alverniae	VGP
Cypriniformes		Ostariophysi	Xenocyprididae		fRasHel	Actinopterygii	-	Rasborichthys	helfrichii	VGP
Siluriformes		Ostariophysi	Clariidae		fClaSal	Actinopterygii	-	Clarias	salae	VGP
Siluriformes		Ostariophysi	Loricariidae		fParPla	Actinopterygii	-	Parotocinclus	planicauda	VGP
Siluriformes		Ostariophysi	Sisoridae		fGlyZhu	Actinopterygii	-	Glyptothorax	zhujiangensis	VGP
Osteoglossiformes		Osteoglossomorpha	Mormyridae		fMarVic	Actinopterygii	-	Marcusenius	victoriae	VGP
Osmeriformes		Protacanthopterygii	Opisthoproctidae		fDolBin	Actinopterygii	-	Dolichopteroides	binocularis	VGP
Beryciformes		Acanthopterygii	Melamphaidae		fMelXes	Actinopterygii	-	Melamphaes	xestoachidus	VGP
Cyprinodontiformes		Acanthopterygii	Cynolebiidae		fPitSch	Actinopterygii	-	Pituna	schindleri	VGP
Perciformes		Acanthopterygii	Acropomatidae		fParYam	Actinopterygii	-	Parascombrops	yamanouei	VGP
Perciformes		Acanthopterygii	Caristiidae		fCarBar	Actinopterygii	-	Caristius	barsukovi	VGP
Perciformes		Acanthopterygii	Champsodontidae		fChaMac	Actinopterygii	-	Champsodon	machaeratus	VGP
Perciformes		Acanthopterygii	Labridae		fCirEfa	Actinopterygii	-	Cirrhilabrus	efatensis	VGP
Perciformes		Acanthopterygii	Leiognathidae		fNucGle	Actinopterygii	-	Nuchequula	glenysae	VGP
Perciformes		Acanthopterygii	Pseudochromidae		fHalWal	Actinopterygii	-	Halidesmus	waltairiensis	VGP
Perciformes		Acanthopterygii	Sciaenidae		fBahCha	Actinopterygii	-	Bahaba	chaptis	VGP
Perciformes		Acanthopterygii	Sciaenidae		fUmbDor	Actinopterygii	-	Umbrina	dorsalis	VGP
Pleuronectiformes		Acanthopterygii	Bothidae		fMonDan	Actinopterygii	-	Monolene	danae	VGP
Pleuronectiformes		Acanthopterygii	Paralichthyidae		fHipMon	Actinopterygii	-	Hippoglossina	montemaris	VGP
Pleuronectiformes		Acanthopterygii	Soleidae		fAseSte	Actinopterygii	-	Aseraggodes	steinitzi	VGP
Scorpaeniformes		Acanthopterygii	Aploactinidae		fSthMol	Actinopterygii	-	Sthenopus	mollis	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fElaObs	Actinopterygii	-	Elassodiscus	obscurus	VGP
Anabantiformes		Acanthopterygii	Anabantidae		fMicMil	Actinopterygii	-	Microctenopoma	milleri	VGP
Batrachoidiformes		Acanthopterygii	Batrachoididae		fChaHen	Actinopterygii	-	Chatrabus	hendersoni	VGP
Blenniiformes		Acanthopterygii	Labrisomidae		fParSte	Actinopterygii	-	Paraclinus	stephensi	VGP
Cichliformes		Acanthopterygii	Cichlidae		fAltMac	Actinopterygii	-	Alticorpus	macrocleithrum	VGP
Cichliformes		Acanthopterygii	Cichlidae		fTaeCyr	Actinopterygii	-	Taeniolethrinops	cyrtonotus	VGP
Ophidiiformes		Acanthopterygii	Bythitidae		fSacBra	Actinopterygii	-	Saccogaster	brayae	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fLenCri	Actinopterygii	-	Lentipes	crittersius	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fSchFul	Actinopterygii	-	Schismatogobius	fuligimentus	VGP
Lophiiformes		Acanthopterygii	Chaunacidae		fChaEnd	Actinopterygii	-	Chaunax	endeavouri	VGP
Lophiiformes		Acanthopterygii	Oneirodidae		fOneMel	Actinopterygii	-	Oneirodes	melanocauda	VGP
Clupeiformes		Clupeomorpha	Pristigasteridae		fPelAlt	Actinopterygii	-	Pellona	altamazonica	VGP
Anguilliformes		Elopomorpha	Congridae		fParSim	Actinopterygii	-	Paraconger	similis	VGP
Anguilliformes		Elopomorpha	Ophichthidae		fNeePel	Actinopterygii	-	Neenchelys	pelagica	VGP
Saccopharyngiformes		Elopomorpha	Monognathidae		fMonBer	Actinopterygii	-	Monognathus	berteli	VGP
Myctophiformes		Neoteleostei	Myctophidae		fLamHaw	Actinopterygii	-	Lampanyctus	hawaiiensis	VGP
Characiformes		Ostariophysi	Alestidae		fPheMaj	Actinopterygii	-	Phenacogrammus	major	VGP
Characiformes		Ostariophysi	Curimatidae		fCurMic	Actinopterygii	-	Curimatopsis	microlepis	VGP
Cypriniformes		Ostariophysi	Cobitidae		fLepPah	Actinopterygii	-	Lepidocephalus	pahangensis	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fOxyCic	Actinopterygii	-	Oxynoemacheilus	ciceki	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fTriTre	Actinopterygii	-	Triplophysa	trewavasae	VGP
Cypriniformes		Ostariophysi	Xenocyprididae		fSinAff	Actinopterygii	-	Sinibrama	affinis	VGP
Siluriformes		Ostariophysi	Bagridae		fHemPlu	Actinopterygii	-	Hemibagrus	pluriradiatus	VGP
Siluriformes		Ostariophysi	Callichthyidae		fCorGla	Actinopterygii	-	Corydoras	gladysae	VGP
Siluriformes		Ostariophysi	Clariidae		fClaSer	Actinopterygii	-	Clarias	serniosus	VGP
Siluriformes		Ostariophysi	Loricariidae		fFurNov	Actinopterygii	-	Furcodontichthys	novaesi	VGP
Osmeriformes		Protacanthopterygii	Opisthoproctidae		fDolAna	Actinopterygii	-	Dolichopteryx	anascopa	VGP
Salmoniformes		Protacanthopterygii	Salmonidae		fSalAga	Actinopterygii	-	Salvelinus	agassizii	VGP
Beryciformes		Acanthopterygii	Melamphaidae		fPorAga	Actinopterygii	-	Poromitra	agafonovae	VGP
Cyprinodontiformes		Acanthopterygii	Cynolebiidae		fPitXin	Actinopterygii	-	Pituna	xinguensis	VGP
Cyprinodontiformes		Acanthopterygii	Poeciliidae		fPriCal	Actinopterygii	-	Priapichthys	caliensis	VGP
Perciformes		Acanthopterygii	Apogonidae		fGloHeu	Actinopterygii	-	Glossamia	heurni	VGP
Perciformes		Acanthopterygii	Caristiidae		fCarDig	Actinopterygii	-	Caristius	digitus	VGP
Perciformes		Acanthopterygii	Haemulidae		fPomAur	Actinopterygii	-	Pomadasys	auritus	VGP
Perciformes		Acanthopterygii	Opistognathidae		fOpiAde	Actinopterygii	-	Opistognathus	adelus	VGP
Perciformes		Acanthopterygii	Pseudochromidae		fHalHex	Actinopterygii	-	Halimuraena	hexagonata	VGP
Perciformes		Acanthopterygii	Sciaenidae		fBahPol	Actinopterygii	-	Bahaba	polykladiskos	VGP
Perciformes		Acanthopterygii	Sciaenidae		fUmbGal	Actinopterygii	-	Umbrina	galapagorum	VGP
Pleuronectiformes		Acanthopterygii	Bothidae		fMonDub	Actinopterygii	-	Monolene	dubiosa	VGP
Pleuronectiformes		Acanthopterygii	Paralichthyidae		fHipMys	Actinopterygii	-	Hippoglossina	mystacium	VGP
Scorpaeniformes		Acanthopterygii	Aploactinidae		fXenAno	Actinopterygii	-	Xenaploactis	anopta	VGP
Scorpaeniformes		Acanthopterygii	Cottidae		fRadVin	Actinopterygii	-	Radulinus	vinculus	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fPseMic	Actinopterygii	-	Psednos	micrurus	VGP
Syngnathiformes		Acanthopterygii	Syngnathidae		fCosCal	Actinopterygii	-	Cosmocampus	caldwelli	VGP
Tetraodontiformes		Acanthopterygii	Tetraodontidae		fCanCya	Actinopterygii	-	Canthigaster	cyanetron	VGP
Blenniiformes		Acanthopterygii	Labrisomidae		fParTan	Actinopterygii	-	Paraclinus	tanygnathus	VGP
Cichliformes		Acanthopterygii	Cichlidae		fHapNuc	Actinopterygii	-	Haplochromis	nuchisquamulatus	VGP
Ophidiiformes		Acanthopterygii	Bythitidae		fSacHaw	Actinopterygii	-	Saccogaster	hawaii	VGP
Gobiiformes		Acanthopterygii	Eleotridae		fMogLin	Actinopterygii	-	Mogurnda	lineata	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fBenGri	Actinopterygii	-	Benthophilus	grimmi	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fGloKok	Actinopterygii	-	Glossogobius	kokius	VGP
Lophiiformes		Acanthopterygii	Oneirodidae		fOneMic	Actinopterygii	-	Oneirodes	micronema	VGP
Anguilliformes		Elopomorpha	Congridae		fParDra	Actinopterygii	-	Paruroconger	drachi	VGP
Saccopharyngiformes		Elopomorpha	Monognathidae		fMonBer	Actinopterygii	-	Monognathus	bertini	VGP
Characiformes		Ostariophysi	Characidae		fAstAll	Actinopterygii	-	Astyanax	alleni	VGP
Characiformes		Ostariophysi	Characidae		fHemTri	Actinopterygii	-	Hemibrycon	tridens	VGP
Characiformes		Ostariophysi	Characidae		fProHow	Actinopterygii	-	Prodontocharax	howesi	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fTriTur	Actinopterygii	-	Triplophysa	turpanensis	VGP
Cypriniformes		Ostariophysi	Xenocyprididae		fSinLon	Actinopterygii	-	Sinibrama	longianalis	VGP
Siluriformes		Ostariophysi	Heptapteridae		fCetOri	Actinopterygii	-	Cetopsorhamdia	orinoco	VGP
Siluriformes		Ostariophysi	Loricariidae		fHypTie	Actinopterygii	-	Hypostomus	tietensis	VGP
Siluriformes		Ostariophysi	Trichomycteridae		fTriChu	Actinopterygii	-	Trichomycterus	chungaraensis	VGP
Gadiformes		Paracanthopterygii	Macrouridae		fCoeCha	Actinopterygii	-	Coelorinchus	charius	VGP
Gadiformes		Paracanthopterygii	Macrouridae		fNezAsp	Actinopterygii	-	Nezumia	aspidentata	VGP
Osmeriformes		Protacanthopterygii	Opisthoproctidae		fDolAnd	Actinopterygii	-	Dolichopteryx	andriashevi	VGP
Stomiiformes		Stenopterygii	Stomiidae		fAstTan	Actinopterygii	-	Astronesthes	tanibe	VGP
Acipenseriformes		-	Acipenseridae		fAciDes	Actinopterygii	-	Acipenser	desotoi	VGP
Cyprinodontiformes		Acanthopterygii	Cynolebiidae		fPleAlt	Actinopterygii	-	Plesiolebias	altamira	VGP
Cyprinodontiformes		Acanthopterygii	Poeciliidae		fPriCho	Actinopterygii	-	Priapichthys	chocoensis	VGP
Perciformes		Acanthopterygii	Champsodontidae		fChaOma	Actinopterygii	-	Champsodon	omanensis	VGP
Perciformes		Acanthopterygii	Haemulidae		fPomBip	Actinopterygii	-	Pomadasys	bipunctatus	VGP
Perciformes		Acanthopterygii	Pholidae		fUlvSan	Actinopterygii	-	Ulvicola	sanctaerosae	VGP
Perciformes		Acanthopterygii	Pseudochromidae		fHalLep	Actinopterygii	-	Halimuraena	lepopareia	VGP
Perciformes		Acanthopterygii	Sciaenidae		fUmbImb	Actinopterygii	-	Umbrina	imberbis	VGP
Perciformes		Acanthopterygii	Zoarcidae		fMayPun	Actinopterygii	-	Maynea	puncta	VGP
Pleuronectiformes		Acanthopterygii	Soleidae		fAseTex	Actinopterygii	-	Aseraggodes	texturatus	VGP
Scorpaeniformes		Acanthopterygii	Aploactinidae		fXenAsp	Actinopterygii	-	Xenaploactis	asperrima	VGP
Scorpaeniformes		Acanthopterygii	Liparidae		fEutLep	Actinopterygii	-	Eutelichthys	leptochirus	VGP
Syngnathiformes		Acanthopterygii	Syngnathidae		fCosCoc	Actinopterygii	-	Cosmocampus	coccineus	VGP
Blenniiformes		Acanthopterygii	Blenniidae		fIstCol	Actinopterygii	-	Istiblennius	colei	VGP
Cichliformes		Acanthopterygii	Cichlidae		fMayCyn	Actinopterygii	-	Maylandia	cyneusmarginata	VGP
Ophidiiformes		Acanthopterygii	Bythitidae		fSacHor	Actinopterygii	-	Saccogaster	horrida	VGP
Gobiiformes		Acanthopterygii	Eleotridae		fMogMac	Actinopterygii	-	Mogurnda	maccuneae	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fBenKes	Actinopterygii	-	Benthophilus	kessleri	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fCteSti	Actinopterygii	-	Ctenogobius	stigmaturus	VGP
Gobiiformes		Acanthopterygii	Gobiidae		fGloKor	Actinopterygii	-	Glossogobius	koragensis	VGP
Lophiiformes		Acanthopterygii	Oneirodidae		fOneMir	Actinopterygii	-	Oneirodes	mirus	VGP
Clupeiformes		Clupeomorpha	Pristigasteridae		fPelDay	Actinopterygii	-	Pellona	dayi	VGP
Anguilliformes		Elopomorpha	Congridae		fProAde	Actinopterygii	-	Promyllantor	adenensis	VGP
Anguilliformes		Elopomorpha	Ophichthidae		fOphAll	Actinopterygii	-	Ophichthus	alleni	VGP
Characiformes		Ostariophysi	Alestidae		fPheSti	Actinopterygii	-	Phenacogrammus	stigmatura	VGP
Characiformes		Ostariophysi	Characidae		fCerEla	Actinopterygii	-	Ceratobranchia	elatior	VGP
Characiformes		Ostariophysi	Characidae		fHemVel	Actinopterygii	-	Hemibrycon	velox	VGP
Characiformes		Ostariophysi	Characidae		fKnoCin	Actinopterygii	-	Knodus	cinarucoense	VGP
Cypriniformes		Ostariophysi	Cobitidae		fLepSpe	Actinopterygii	-	Lepidocephalus	spectrum	VGP
Cypriniformes		Ostariophysi	Cyprinidae		fLabGul	Actinopterygii	-	Labeobarbus	gulielmi	VGP
Cypriniformes		Ostariophysi	Danionidae		fBarDim	Actinopterygii	-	Barilius	dimorphicus	VGP
Cypriniformes		Ostariophysi	Nemacheilidae		fSchNan	Actinopterygii	-	Schistura	nandingensis	VGP
Siluriformes		Ostariophysi	Amphiliidae		fPsaDel	Actinopterygii	-	Psammphiletria	delicata	VGP
Siluriformes		Ostariophysi	Heptapteridae		fCetPha	Actinopterygii	-	Cetopsorhamdia	phantasia	VGP
Osteoglossiformes		Osteoglossomorpha	Mormyridae		fMorBat	Actinopterygii	-	Mormyrops	batesianus	VGP
