	Species_name	Subspecies	Common_Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
391	Amaurospiza moesta		Blackish-blue Seedeater	Cardinalidae							B10K		
394	Amazilia beryllina		Berylline Hummingbird	Trochilidae							B10K		
465	Ammomanes phoenicura		Rufous-tailed Lark	Alaudidae							B10K		
758	Aplonis striata		Striated Starling	Sturnidae							B10K		
761	Aplopelia larvata		Lemon Dove	Columbidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
841	Arborophila charltonii		Scaly-breasted Partridge	Phasianidae							B10K		
962	Asio clamator		Striped Owl	Strigidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1037	Atlapetes semirufus		Ochre-breasted Brush Finch	Passerellidae							B10K		
1047	Atticora pileata		Black-capped Swallow	Hirundinidae							B10K		
1048	Atticora tibialis		White-thighed Swallow	Hirundinidae							B10K		
1064	Aulacorhynchus whitelianus		Tepui Toucanet	Ramphastidae							B10K		
1159	Bernieria madagascariensis		Bernieria	Bernieridae		B10K				sample_collected	B10K		
1205	Brachypteryx major		Western Ghats Shortwing	Muscicapidae							B10K		
1212	Bradornis mariquensis		Mariqua Flycatcher	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1213	Bradornis microrhynchus		African Grey Flycatcher	Muscicapidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1215	Bradypterus alfredi		Bamboo Warbler	Locustellidae							B10K		
1346	Cacatua leadbeateri		Major Mitchell's Cockatoo	Cacatuidae	Phase Genus	B10K				sample_collected	B10K	B10K	
1347	Cacatua leadbeateri		Major Mitchell's Cockatoo	Cacatuidae	Phase Genus	B10K				sample_collected	B10K	B10K	
1374	Calamanthus cautus		Shy Heathwren	Acanthizidae							B10K		
1377	Calamanthus pyrrhopygius		Chestnut-rumped Heathwren	Acanthizidae							B10K		
1406	Calidris falcinellus		Broad-billed Sandpiper	Scolopacidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1420	Calidris pygmea		Spoon-billed Sandpiper	Scolopacidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1458	Caloramphus fuliginosus		Brown Barbet	Ramphastidae							B10K		
1463	Calyptocichla serinus		Golden Greenbul	Pycnonotidae		B10K	B10K	B10K		in_progress	B10K		
1555	Capito hypoleucus		White-mantled Barbet	Ramphastidae							B10K		
1579	Caprimulgus longipennis		Standard-winged Nightjar	Caprimulgidae							B10K		
1591	Caprimulgus ruficollis		Red-necked Nightjar	Caprimulgidae		B10K	B10K	B10K		in_progress	B10K		
1596	Caprimulgus vexillarius		Pennant-winged Nightjar	Caprimulgidae							B10K		
1599	Caracara lutosa		Guadalupe Caracara	Falconidae							B10K		
1609	Cardinalis cardinalis		Northern Cardinal	Cardinalidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1610	Cardinalis cardinalis		Northern Cardinal	Cardinalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1611	Cardinalis phoeniceus		Vermilion Cardinal	Cardinalidae							B10K		
1612	Cardinalis sinuatus		Pyrrhuloxia	Cardinalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1636	Carpodacus subhimachalus		Crimson-browed Finch	Fringillidae							B10K		
1652	Caryothraustes canadensis		Yellow-green Grosbeak	Cardinalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1654	Caryothraustes erythromelas		Red-and-black Grosbeak	Cardinalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1655	Caryothraustes poliogaster		Black-faced Grosbeak	Cardinalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1753	Cerasophila thompsoni		White-headed Bulbul	Pycnonotidae							B10K		
1772	Cercomacra nigrescens		Blackish Antbird	Thamnophilidae							B10K		
1774	Cercomacra parkeri		Parker's Antbird	Thamnophilidae							B10K		
1776	Cercomacra tyrannina		Dusky Antbird	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1851	Chaimarrornis leucocephalus		White-capped Water Redstart	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1852	Chaimarrornis leucocephalus		White-capped Water Redstart	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1853	Chaimarrornis leucocephalus		White-capped Water Redstart	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1860	Chalcites osculans		Black-eared Cuckoo	Cuculidae							B10K		
1862	Chalcomitra adelberti		Buff-throated Sunbird	Nectariniidae							B10K		
1864	Chalcomitra balfouri		Socotra Sunbird	Nectariniidae							B10K		
1873	Chalcopsitta cardinalis		Cardinal Lory	Psittaculidae							B10K		
1959	Cheramoeca leucosterna		White-backed Swallow	Hirundinidae							B10K		
2015	Chlorodrepanis flava		Oahu Amakihi	Fringillidae							B10K		
2016	Chlorodrepanis stejnegeri		Kauai Amakihi	Fringillidae							B10K		
2090	Chroicocephalus hartlaubii		Hartlaub's Gull	Laridae							B10K		
2093	Chroicocephalus philadelphia		Bonaparte's Gull	Laridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2095	Chroicocephalus serranus		Andean Gull	Laridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2105	Chrysocorythus estherae		Mountain Serin	Fringillidae							B10K		
2128	Ciccaba virgata		Mottled Owl	Strigidae	Phase Genus						B10K	B10K	
2134	Cicinnurus magnificus		Magnificent Bird-of-paradise	Paradisaeidae	Phase Genus	B10K				sample_collected	B10K	B10K	
2135	Cicinnurus magnificus		Magnificent Bird-of-paradise	Paradisaeidae	Phase Genus	B10K				sample_collected	B10K	B10K	
2137	Cicinnurus respublica		Wilson's Bird-of-paradise	Paradisaeidae							B10K		
2200	Cinnyris dussumieri		Seychelles Sunbird	Nectariniidae							B10K		
2201	Cinnyris erythrocercus		Red-chested Sunbird	Nectariniidae							B10K		
2205	Cinnyris humbloti		Humblot's Sunbird	Nectariniidae							B10K		
2226	Cinnyris rufipennis		Rufous-winged Sunbird	Nectariniidae							B10K		
2232	Cinnyris talatala		White-bellied Sunbird	Nectariniidae		B10K				sample_collected	B10K		
2334	Climacteris affinis		White-browed Treecreeper	Climacteridae							B10K		
2431	Columba albinucha		White-naped Pigeon	Columbidae							B10K		
2432	Columba albitorques		White-collared Pigeon	Columbidae							B10K		
2433	Columba argentina		Silvery Pigeon	Columbidae							B10K		
2436	Columba delegorguei		Eastern Bronze-naped Pigeon	Columbidae							B10K		
2438	Columba eversmanni		Pale-backed Pigeon	Columbidae							B10K		
2450	Columba oliviae		Somali Pigeon	Columbidae							B10K		
2451	Columba pallidiceps		Yellow-legged Pigeon	Columbidae							B10K		
2452	Columba palumboides		Andaman Pigeon	Columbidae							B10K		
2454	Columba pollenii		Comoro Olive Pigeon	Columbidae							B10K		
2456	Columba punicea		Pale-capped Pigeon	Columbidae							B10K		
2460	Columba torringtoniae		Sri Lanka Pigeon	Columbidae							B10K		
2462	Columba unicincta		Afep Pigeon	Columbidae							B10K		
2463	Columba versicolor		Bonin Pigeon	Columbidae							B10K		
2467	Columbina cyanopis		Blue-eyed Ground Dove	Columbidae							B10K		
2474	Compsospiza baeri		Tucuman Mountain Finch	Thraupidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2475	Compsospiza garleppi		Cochabamba Mountain Finch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2479	Conirostrum bicolor	bicolor	Bicolored Conebill	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2600	Corvus monedula		Eurasian Jackdaw	Corvidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2702	Crateroscelis murina		Lowland Mouse-warbler	Acanthizidae							B10K		
2703	Crateroscelis nigrorufa		Bicoloured Mouse-warbler	Acanthizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2704	Crateroscelis robusta		Mountain Mouse-warbler	Acanthizidae							B10K		
2717	Crex egregia		African Crake	Rallidae							B10K		
2720	Criniferoides leucogaster		White-bellied Go-away-bird	Musophagidae		B10K				sample_collected	B10K		
2727	Crithagra albogularis		White-throated Canary	Fringillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2729	Crithagra atrogularis		Black-throated Canary	Fringillidae							B10K		
2735	Crithagra citrinipectus		Lemon-breasted Canary	Fringillidae							B10K		
2741	Crithagra gularis		Streaky-headed Canary	Fringillidae							B10K		
2745	Crithagra leucopygia		White-rumped Canary	Fringillidae							B10K		
2746	Crithagra melanochroa		Kipengere Canary	Fringillidae							B10K		
2748	Crithagra mennelli		Black-eared Canary	Fringillidae							B10K		
2750	Crithagra reichardi		Reichard's Canary	Fringillidae							B10K		
